,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/1994 To 12/1998,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,, 
MOB ,AL,08/1998,CE,Towers with Radar,ASO,925,822,"2,435","3,723","7,905",129,468,"1,301","1,291","3,189",0,16,"2,049","1,264","3,329",0,2,766,162,930,"15,353"
MOB ,AL,09/1998,CE,Towers with Radar,ASO,810,685,"2,091","2,490","6,076",92,344,912,983,"2,331",0,13,"1,268",721,"2,002",0,1,435,84,520,"10,929"
MOB ,AL,10/1998,CE,Towers with Radar,ASO,883,834,"2,719","3,415","7,851",135,397,"1,327","1,394","3,253",0,34,"2,517","1,217","3,768",0,2,"1,003",167,"1,172","16,044"
MOB ,AL,11/1998,CE,Towers with Radar,ASO,806,798,"2,759","3,075","7,438",130,427,"1,267","1,156","2,980",2,15,"1,817",997,"2,831",1,5,778,114,898,"14,147"
MOB ,AL,12/1998,CE,Towers with Radar,ASO,931,888,"2,567","2,941","7,327",126,443,"1,054",999,"2,622",0,21,"1,560",896,"2,477",0,5,367,105,477,"12,903"
MRY ,CA,01/1994,WE,Towers with Radar,AWP,246,"2,278","6,263",159,"8,946",0,205,"2,332",80,"2,617",0,0,0,0,0,0,0,0,0,0,"11,563"
MRY ,CA,02/1994,WE,Towers with Radar,AWP,230,"2,063","5,406",119,"7,818",2,272,"1,577",55,"1,906",0,0,0,0,0,0,0,0,0,0,"9,724"
MRY ,CA,03/1994,WE,Towers with Radar,AWP,259,"2,268","6,728",158,"9,413",1,247,"2,487",95,"2,830",0,0,0,0,0,0,0,0,0,0,"12,243"
MRY ,CA,04/1994,WE,Towers with Radar,AWP,247,"2,410","6,449",96,"9,202",0,178,"2,017",125,"2,320",0,0,0,0,0,0,0,0,0,0,"11,522"
MRY ,CA,05/1994,WE,Towers with Radar,AWP,256,"2,315","7,188",104,"9,863",1,97,"2,167",74,"2,339",0,0,0,0,0,0,0,0,0,0,"12,202"
MRY ,CA,06/1994,WE,Towers with Radar,AWP,247,"2,210","6,604",172,"9,233",2,90,"2,725",86,"2,903",0,0,0,0,0,0,0,0,0,0,"12,136"
MRY ,CA,07/1994,WE,Towers with Radar,AWP,262,"2,233","6,795",93,"9,383",1,71,"2,232",67,"2,371",0,0,0,0,0,0,0,0,0,0,"11,754"
MRY ,CA,08/1994,WE,Towers with Radar,AWP,258,"2,621","6,986",89,"9,954",2,78,"2,534",70,"2,684",0,0,0,0,0,0,0,0,0,0,"12,638"
MRY ,CA,09/1994,WE,Towers with Radar,AWP,237,"2,624","6,134",79,"9,074",0,82,"2,287",46,"2,415",0,0,0,0,0,0,0,0,0,0,"11,489"
MRY ,CA,10/1994,WE,Towers with Radar,AWP,239,"2,551","3,275",85,"6,150",1,35,80,31,147,0,51,"3,337",46,"3,434",0,51,"2,292",37,"2,380","12,111"
MRY ,CA,11/1994,WE,Towers with Radar,AWP,221,"2,543","3,284",60,"6,108",0,139,151,15,305,0,63,"2,140",14,"2,217",9,67,"1,610",18,"1,704","10,334"
MRY ,CA,12/1994,WE,Towers with Radar,AWP,229,"2,452","2,855",45,"5,581",4,116,107,11,238,0,136,"1,789",2,"1,927",0,64,"1,352",10,"1,426","9,172"
MRY ,CA,01/1995,WE,Towers with Radar,AWP,241,"2,395","3,186",63,"5,885",3,551,175,27,756,0,31,991,10,"1,032",0,136,807,9,952,"8,625"
MRY ,CA,02/1995,WE,Towers with Radar,AWP,225,"2,355","4,377",131,"7,088",1,41,119,39,200,0,76,"1,805",15,"1,896",0,81,"1,560",21,"1,662","10,846"
MRY ,CA,03/1995,WE,Towers with Radar,AWP,236,"2,255","3,263",80,"5,834",2,263,94,39,398,0,54,"2,665",92,"2,811",0,84,"1,829",59,"1,972","11,015"
MRY ,CA,04/1995,WE,Towers with Radar,AWP,255,"1,822","3,582",92,"5,751",0,67,125,32,224,0,44,"2,137",30,"2,211",0,66,"1,923",26,"2,015","10,201"
MRY ,CA,05/1995,WE,Towers with Radar,AWP,310,"2,210","4,847",163,"7,530",0,24,165,30,219,0,16,"1,325",19,"1,360",0,150,"1,538",19,"1,707","10,816"
MRY ,CA,06/1995,WE,Towers with Radar,AWP,236,"2,252","3,977",231,"6,696",83,15,111,16,225,0,57,"2,399",13,"2,469",0,117,"1,944",39,"2,100","11,490"
MRY ,CA,07/1995,WE,Towers with Radar,AWP,251,"2,359","4,082",137,"6,829",0,5,141,42,188,1,40,"2,957",44,"3,042",0,92,"2,569",28,"2,689","12,748"
MRY ,CA,08/1995,WE,Towers with Radar,AWP,233,"2,431","4,772",81,"7,517",9,79,136,29,253,8,136,"3,004",63,"3,211",0,83,"2,632",35,"2,750","13,731"
MRY ,CA,09/1995,WE,Towers with Radar,AWP,170,"2,514","3,982",165,"6,831",0,11,193,20,224,0,48,"2,723",74,"2,845",1,84,"2,139",51,"2,275","12,175"
MRY ,CA,10/1995,WE,Towers with Radar,AWP,139,"2,821","3,624",32,"6,616",3,16,182,27,228,0,38,"2,580",23,"2,641",0,85,"2,195",24,"2,304","11,789"
MRY ,CA,11/1995,WE,Towers with Radar,AWP,143,"2,485","3,555",76,"6,259",0,16,83,18,117,0,70,"2,558",9,"2,637",1,91,"2,050",14,"2,156","11,169"
MRY ,CA,12/1995,WE,Towers with Radar,AWP,127,"2,359","2,752",126,"5,364",1,107,97,27,232,0,42,"1,289",12,"1,343",0,48,"1,017",9,"1,074","8,013"
MRY ,CA,01/1996,WE,Towers with Radar,AWP,125,"2,339","3,033",124,"5,621",3,112,83,35,233,3,64,"2,073",20,"2,160",0,74,"1,460",10,"1,544","9,558"
MRY ,CA,02/1996,WE,Towers with Radar,AWP,123,"2,258","3,411",116,"5,908",0,209,93,28,330,4,42,"1,746",24,"1,816",0,46,"1,089",11,"1,146","9,200"
MRY ,CA,03/1996,WE,Towers with Radar,AWP,143,"2,448","3,607",61,"6,259",1,59,109,24,193,0,54,"3,112",15,"3,181",0,64,"2,241",3,"2,308","11,941"
MRY ,CA,04/1996,WE,Towers with Radar,AWP,122,"2,394","3,392",76,"5,984",0,78,95,19,192,0,68,"3,085",12,"3,165",0,83,"2,385",11,"2,479","11,820"
MRY ,CA,05/1996,WE,Towers with Radar,AWP,120,"2,475","4,192",69,"6,856",0,61,108,12,181,0,66,"2,876",17,"2,959",0,54,"2,103",9,"2,166","12,162"
MRY ,CA,06/1996,WE,Towers with Radar,AWP,126,"1,889","3,327",107,"5,449",0,6,77,19,102,0,37,"2,233",40,"2,310",12,46,"1,911",11,"1,980","9,841"
MRY ,CA,07/1996,WE,Towers with Radar,AWP,183,"2,349","4,124",73,"6,729",0,7,69,17,93,1,73,"2,638",14,"2,726",0,47,"2,217",16,"2,280","11,828"
MRY ,CA,08/1996,WE,Towers with Radar,AWP,190,"2,403","4,505",198,"7,296",0,47,243,20,310,0,51,"2,659",10,"2,720",0,66,"2,601",26,"2,693","13,019"
MRY ,CA,09/1996,WE,Towers with Radar,AWP,175,"2,288","4,255",106,"6,824",0,11,249,23,283,4,169,"2,366",17,"2,556",0,72,"2,209",12,"2,293","11,956"
MRY ,CA,10/1996,WE,Towers with Radar,AWP,244,"2,367","3,973",174,"6,758",2,21,143,24,190,0,67,"2,852",13,"2,932",0,74,"2,476",14,"2,564","12,444"
MRY ,CA,11/1996,WE,Towers with Radar,AWP,171,"2,199","3,526",85,"5,981",1,45,127,20,193,0,78,"2,214",12,"2,304",0,79,"1,924",6,"2,009","10,487"
MRY ,CA,12/1996,WE,Towers with Radar,AWP,154,"2,300","2,755",134,"5,343",2,258,115,23,398,0,89,"1,547",14,"1,650",0,57,"1,321",5,"1,383","8,774"
MRY ,CA,01/1997,WE,Towers with Radar,AWP,138,"2,484","3,553",44,"6,219",1,210,117,30,358,0,71,"1,732",12,"1,815",0,58,"1,366",11,"1,435","9,827"
MRY ,CA,02/1997,WE,Towers with Radar,AWP,123,"2,130","3,345",51,"5,649",1,77,181,27,286,0,75,"2,466",22,"2,563",0,47,"2,297",6,"2,350","10,848"
MRY ,CA,03/1997,WE,Towers with Radar,AWP,141,"2,525","3,562",70,"6,298",0,36,101,26,163,0,61,"2,818",22,"2,901",0,73,"2,468",10,"2,551","11,913"
MRY ,CA,04/1997,WE,Towers with Radar,AWP,121,"2,450","4,100",72,"6,743",3,7,106,28,144,3,89,"3,156",19,"3,267",0,71,"2,668",14,"2,753","12,907"
MRY ,CA,05/1997,WE,Towers with Radar,AWP,205,"2,376","4,361",133,"7,075",1,13,141,25,180,1,101,"3,566",31,"3,699",0,94,"3,819",16,"3,929","14,883"
MRY ,CA,06/1997,WE,Towers with Radar,AWP,128,"2,381","4,085",78,"6,672",0,23,136,30,189,0,66,"2,901",21,"2,988",0,76,"3,521",21,"3,618","13,467"
MRY ,CA,07/1997,WE,Towers with Radar,AWP,220,"2,490","5,129",84,"7,923",0,14,157,17,188,0,53,"2,511",29,"2,593",3,79,"3,441",10,"3,533","14,237"
MRY ,CA,08/1997,WE,Towers with Radar,AWP,132,"2,332","3,940",144,"6,548",1,11,117,26,155,0,105,"3,257",48,"3,410",0,67,"3,306",153,"3,526","13,639"
MRY ,CA,09/1997,WE,Towers with Radar,AWP,125,"2,251","3,954",147,"6,477",0,5,97,20,122,0,156,"4,187",32,"4,375",0,68,"3,215",10,"3,293","14,267"
MRY ,CA,10/1997,WE,Towers with Radar,AWP,135,"2,420","4,159",70,"6,784",1,10,114,15,140,0,66,"3,736",30,"3,832",0,56,"2,970",14,"3,040","13,796"
MRY ,CA,11/1997,WE,Towers with Radar,AWP,131,"2,344","3,695",87,"6,257",6,162,171,18,357,1,72,"2,624",27,"2,724",0,27,"2,243",5,"2,275","11,613"
MRY ,CA,12/1997,WE,Towers with Radar,AWP,128,"2,430","3,021",92,"5,671",0,185,120,21,326,0,159,"2,915",37,"3,111",0,66,"2,250",14,"2,330","11,438"
MRY ,CA,01/1998,WE,Towers with Radar,AWP,129,"2,448","3,281",117,"5,975",1,264,172,23,460,0,70,"1,980",33,"2,083",0,160,"1,481",20,"1,661","10,179"
MRY ,CA,02/1998,WE,Towers with Radar,AWP,118,"2,153","2,155",59,"4,485",7,314,125,23,469,0,49,"1,741",113,"1,903",0,32,"1,150",15,"1,197","8,054"
MRY ,CA,03/1998,WE,Towers with Radar,AWP,138,"2,261","3,946",81,"6,426",4,114,141,18,277,0,46,"2,777",52,"2,875",0,52,"2,242",7,"2,301","11,879"
MRY ,CA,04/1998,WE,Towers with Radar,AWP,130,"2,156","3,619",64,"5,969",0,55,132,17,204,0,73,"3,348",31,"3,452",0,56,"2,662",110,"2,828","12,453"
MRY ,CA,05/1998,WE,Towers with Radar,AWP,138,"2,073","3,296",68,"5,575",0,132,159,7,298,4,61,"2,703",19,"2,787",0,50,"2,229",5,"2,284","10,944"
MRY ,CA,06/1998,WE,Towers with Radar,AWP,118,"1,934","4,567",95,"6,714",0,5,150,23,178,0,45,"2,402",28,"2,475",0,47,"2,311",6,"2,364","11,731"
MRY ,CA,07/1998,WE,Towers with Radar,AWP,118,"2,139","4,598",68,"6,923",0,4,127,15,146,0,45,"2,763",18,"2,826",0,53,"2,812",6,"2,871","12,766"
MRY ,CA,08/1998,WE,Towers with Radar,AWP,127,"2,171","5,005",69,"7,372",2,16,132,13,163,0,51,"4,214",13,"4,278",0,60,"3,821",14,"3,895","15,708"
MRY ,CA,09/1998,WE,Towers with Radar,AWP,112,"2,254","4,209",120,"6,695",2,2,136,14,154,0,59,"3,451",45,"3,555",0,44,"2,944",31,"3,019","13,423"
MRY ,CA,10/1998,WE,Towers with Radar,AWP,127,"2,584","4,086",57,"6,854",0,20,150,14,184,0,59,"3,552",20,"3,631",0,90,"3,975",16,"4,081","14,750"
MRY ,CA,11/1998,WE,Towers with Radar,AWP,110,"2,271","3,561",75,"6,017",1,100,175,11,287,0,66,"2,463",23,"2,552",0,49,"2,680",12,"2,741","11,597"
MRY ,CA,12/1998,WE,Towers with Radar,AWP,122,"2,314","3,088",61,"5,585",1,27,110,11,149,2,167,"2,944",20,"3,133",0,116,"2,619",13,"2,748","11,615"
MSN ,WI,01/1994,CE,Towers with Radar,AGL,"1,389","1,399","3,122",438,"6,348",29,130,"1,023",25,"1,207",0,0,0,0,0,0,0,0,0,0,"7,555"
MSN ,WI,02/1994,CE,Towers with Radar,AGL,"1,192","1,249","4,048",398,"6,887",19,135,"1,392",29,"1,575",0,0,0,0,0,0,0,0,0,0,"8,462"
MSN ,WI,03/1994,CE,Towers with Radar,AGL,"1,426","1,406","5,767",929,"9,528",35,174,"1,983",82,"2,274",0,0,0,0,0,0,0,0,0,0,"11,802"
MSN ,WI,04/1994,CE,Towers with Radar,AGL,"1,506",981,"5,390",480,"8,357",5,201,"1,875",60,"2,141",0,0,0,0,0,0,0,0,0,0,"10,498"
MSN ,WI,05/1994,CE,Towers with Radar,AGL,"1,568","1,016","6,818",518,"9,920",21,195,"2,695",61,"2,972",0,0,0,0,0,0,0,0,0,0,"12,892"
MSN ,WI,06/1994,CE,Towers with Radar,AGL,"1,510","1,064","6,444",718,"9,736",20,172,"2,714",119,"3,025",0,0,0,0,0,0,0,0,0,0,"12,761"
MSN ,WI,07/1994,CE,Towers with Radar,AGL,"1,501","1,110","6,468",661,"9,740",6,200,"4,144",60,"4,410",0,0,0,0,0,0,0,0,0,0,"14,150"
MSN ,WI,08/1994,CE,Towers with Radar,AGL,"1,633","1,263","6,870",494,"10,260",1,227,"3,514",65,"3,807",0,0,0,0,0,0,0,0,0,0,"14,067"
MSN ,WI,09/1994,CE,Towers with Radar,AGL,"1,495","1,105","6,396",456,"9,452",1,211,"2,641",50,"2,903",0,0,0,0,0,0,0,0,0,0,"12,355"
MSN ,WI,10/1994,CE,Towers with Radar,AGL,"1,636",908,"2,875",381,"5,800",8,179,"1,578",39,"1,804",0,110,"3,856",110,"4,076",0,13,992,16,"1,021","12,701"
MSN ,WI,11/1994,CE,Towers with Radar,AGL,"1,508",933,"2,577",278,"5,296",5,217,"1,264",26,"1,512",0,57,"2,754",121,"2,932",0,4,650,8,662,"10,402"
MSN ,WI,12/1994,CE,Towers with Radar,AGL,"1,296",692,"2,427",321,"4,736",1,187,"1,072",28,"1,288",0,121,"2,024",150,"2,295",0,5,452,5,462,"8,781"
MSN ,WI,01/1995,CE,Towers with Radar,AGL,"1,219",922,"2,168",253,"4,562",3,182,916,33,"1,134",0,88,"1,810",108,"2,006",0,9,340,5,354,"8,056"
MSN ,WI,02/1995,CE,Towers with Radar,AGL,"1,126","1,101","1,956",305,"4,488",4,157,"1,071",39,"1,271",0,88,"2,217",113,"2,418",0,22,501,3,526,"8,703"
MSN ,WI,03/1995,CE,Towers with Radar,AGL,"1,335","1,244","2,437",458,"5,474",120,424,"1,512",54,"2,110",0,111,"2,915",231,"3,257",0,19,626,10,655,"11,496"
MSN ,WI,04/1995,CE,Towers with Radar,AGL,"1,327","1,058","2,652",410,"5,447",304,540,"1,736",75,"2,655",0,75,"2,798",136,"3,009",0,19,714,5,738,"11,849"
MSN ,WI,05/1995,CE,Towers with Radar,AGL,"1,397","1,119","2,669",377,"5,562",262,472,"2,124",108,"2,966",0,129,"3,633",215,"3,977",0,35,"1,110",11,"1,156","13,661"
MSN ,WI,06/1995,CE,Towers with Radar,AGL,"1,375","1,152","2,942",505,"5,974",252,451,"2,177",136,"3,016",0,122,"3,863",337,"4,322",0,48,"1,226",26,"1,300","14,612"
MSN ,WI,07/1995,CE,Towers with Radar,AGL,"1,339","1,208","2,813",444,"5,804",265,383,"2,869",78,"3,595",0,123,"4,437",231,"4,791",0,24,"2,182",17,"2,223","16,413"
MSN ,WI,08/1995,CE,Towers with Radar,AGL,"1,344","1,233","3,495",563,"6,635",285,562,"2,856",96,"3,799",0,161,"3,351",193,"3,705",0,35,984,12,"1,031","15,170"
MSN ,WI,09/1995,CE,Towers with Radar,AGL,"1,247","1,211","3,002",398,"5,858",234,440,"2,190",96,"2,960",0,136,"4,429",221,"4,786",0,29,"1,501",14,"1,544","15,148"
MSN ,WI,10/1995,CE,Towers with Radar,AGL,"1,306","1,251","3,210",337,"6,104",210,502,"1,960",84,"2,756",6,172,"3,479",108,"3,765",0,15,"1,004",10,"1,029","13,654"
MSN ,WI,11/1995,CE,Towers with Radar,AGL,"1,212","1,186","2,890",263,"5,551",183,403,"1,491",68,"2,145",1,120,"2,514",57,"2,692",0,38,476,2,516,"10,904"
MSN ,WI,12/1995,CE,Towers with Radar,AGL,"1,248","1,174","2,211",346,"4,979",197,411,"1,278",74,"1,960",0,112,"2,312",90,"2,514",0,28,342,5,375,"9,828"
MSN ,WI,01/1996,CE,Towers with Radar,AGL,"1,205","1,231","2,283",317,"5,036",224,392,"1,184",64,"1,864",0,116,"1,661",110,"1,887",0,19,343,1,363,"9,150"
MSN ,WI,02/1996,CE,Towers with Radar,AGL,"1,215","1,235","2,667",415,"5,532",192,405,"1,339",105,"2,041",0,93,"2,311",124,"2,528",0,29,429,2,460,"10,561"
MSN ,WI,03/1996,CE,Towers with Radar,AGL,"1,278","1,311","2,775",385,"5,749",217,445,"1,505",123,"2,290",0,163,"3,153",218,"3,534",0,29,701,6,736,"12,309"
MSN ,WI,04/1996,CE,Towers with Radar,AGL,"1,287","1,280","2,859",258,"5,684",273,508,"1,680",107,"2,568",0,109,"3,221",177,"3,507",0,10,645,5,660,"12,419"
MSN ,WI,05/1996,CE,Towers with Radar,AGL,"1,308","1,358","3,084",269,"6,019",303,554,"2,025",80,"2,962",0,164,"3,379",179,"3,722",0,11,709,4,724,"13,427"
MSN ,WI,06/1996,CE,Towers with Radar,AGL,"1,275","1,288","3,182",379,"6,124",362,582,"2,099",86,"3,129",0,139,"3,369",157,"3,665",0,16,908,12,936,"13,854"
MSN ,WI,07/1996,CE,Towers with Radar,AGL,"1,362","1,231","3,288",444,"6,325",330,555,"2,799",97,"3,781",0,194,"4,323",88,"4,605",0,33,"1,351",86,"1,470","16,181"
MSN ,WI,08/1996,CE,Towers with Radar,AGL,"1,361","1,296","3,468",409,"6,534",366,576,"3,115",105,"4,162",0,236,"5,615",138,"5,989",0,45,"2,200",18,"2,263","18,948"
MSN ,WI,09/1996,CE,Towers with Radar,AGL,"1,412","1,301","3,286",325,"6,324",302,580,"2,489",112,"3,483",0,150,"3,726",187,"4,063",0,7,"1,052",44,"1,103","14,973"
MSN ,WI,10/1996,CE,Towers with Radar,AGL,"1,361","1,436","3,255",433,"6,485",279,586,"2,267",75,"3,207",0,181,"4,065",192,"4,438",0,14,"1,051",10,"1,075","15,205"
MSN ,WI,11/1996,CE,Towers with Radar,AGL,"1,255","1,278","2,544",293,"5,370",230,534,"1,569",101,"2,434",0,146,"2,659",144,"2,949",0,13,548,28,589,"11,342"
MSN ,WI,12/1996,CE,Towers with Radar,AGL,"1,285","1,272","2,244",161,"4,962",298,578,"1,464",46,"2,386",0,148,"1,486",107,"1,741",0,7,215,3,225,"9,314"
MSN ,WI,01/1997,CE,Towers with Radar,AGL,"1,270","1,260","2,251",288,"5,069",268,519,"1,443",49,"2,279",0,175,"1,647",88,"1,910",0,6,334,4,344,"9,602"
MSN ,WI,02/1997,CE,Towers with Radar,AGL,"1,190","1,259","2,420",219,"5,088",239,494,"1,313",38,"2,084",0,133,"2,442",107,"2,682",0,14,409,3,426,"10,280"
MSN ,WI,03/1997,CE,Towers with Radar,AGL,"1,331","1,347","2,675",421,"5,774",309,500,"1,615",92,"2,516",0,141,"2,815",170,"3,126",0,13,597,4,614,"12,030"
MSN ,WI,04/1997,CE,Towers with Radar,AGL,"1,293","1,183","2,694",131,"5,301",310,516,"1,833",68,"2,727",0,155,"3,391",61,"3,607",0,12,771,14,797,"12,432"
MSN ,WI,05/1997,CE,Towers with Radar,AGL,"1,364","1,279","3,128",294,"6,065",352,499,"2,334",53,"3,238",0,174,"3,834",158,"4,166",0,13,940,7,960,"14,429"
MSN ,WI,06/1997,CE,Towers with Radar,AGL,"1,320","1,308","3,095",319,"6,042",380,443,"2,456",103,"3,382",0,229,"4,572",166,"4,967",0,6,"1,184",5,"1,195","15,586"
MSN ,WI,07/1997,CE,Towers with Radar,AGL,"1,341","1,269","3,104",394,"6,108",368,495,"3,041",83,"3,987",0,128,"4,616",169,"4,913",0,14,"1,801",17,"1,832","16,840"
MSN ,WI,08/1997,CE,Towers with Radar,AGL,"1,374","1,369","3,451",352,"6,546",427,600,"3,287",92,"4,406",0,137,"3,970",106,"4,213",0,9,"1,526",7,"1,542","16,707"
MSN ,WI,09/1997,CE,Towers with Radar,AGL,"1,310","1,244","3,010",166,"5,730",330,521,"2,621",80,"3,552",0,189,"4,095",92,"4,376",0,12,"1,116",5,"1,133","14,791"
MSN ,WI,10/1997,CE,Towers with Radar,AGL,"1,365","1,417","3,243",362,"6,387",322,448,"2,369",68,"3,207",0,232,"4,098",91,"4,421",17,30,"1,113",5,"1,165","15,180"
MSN ,WI,11/1997,CE,Towers with Radar,AGL,"1,252","1,420","2,975",308,"5,955",264,471,"1,876",47,"2,658",0,142,"2,390",105,"2,637",0,16,529,2,547,"11,797"
MSN ,WI,12/1997,CE,Towers with Radar,AGL,"1,372","1,446","2,533",266,"5,617",303,545,"1,640",72,"2,560",0,134,"2,387",89,"2,610",0,11,527,3,541,"11,328"
MSN ,WI,01/1998,CE,Towers with Radar,AGL,"1,263","1,514","2,851",175,"5,803",327,553,"1,579",51,"2,510",0,102,"1,037",55,"1,194",21,35,140,1,197,"9,704"
MSN ,WI,02/1998,CE,Towers with Radar,AGL,"1,251","1,342","2,607",306,"5,506",320,615,"1,782",59,"2,776",1,101,"1,965",102,"2,169",0,2,313,1,316,"10,767"
MSN ,WI,03/1998,CE,Towers with Radar,AGL,"1,372","1,497","2,599",257,"5,725",321,630,"1,847",60,"2,858",0,180,"2,666",168,"3,014",0,15,543,3,561,"12,158"
MSN ,WI,04/1998,CE,Towers with Radar,AGL,"1,415","1,400","2,803",414,"6,032",268,558,"2,008",63,"2,897",0,211,"3,577",165,"3,953",0,25,825,10,860,"13,742"
MSN ,WI,05/1998,CE,Towers with Radar,AGL,"1,387","1,415","3,112",255,"6,169",325,562,"2,405",90,"3,382",0,175,"3,822",175,"4,172",3,24,"1,043",7,"1,077","14,800"
MSN ,WI,06/1998,CE,Towers with Radar,AGL,"1,324","1,437","2,911",374,"6,046",354,625,"2,480",33,"3,492",51,172,"4,018",131,"4,372",0,26,"1,069",8,"1,103","15,013"
MSN ,WI,07/1998,CE,Towers with Radar,AGL,"1,434","1,362","3,428",301,"6,525",340,608,"3,137",75,"4,160",3,204,"5,114",158,"5,479",0,14,"2,017",26,"2,057","18,221"
MSN ,WI,08/1998,CE,Towers with Radar,AGL,"1,326","1,497","3,196",340,"6,359",296,674,"3,526",67,"4,563",0,228,"4,350",114,"4,692",1,20,"1,591",2,"1,614","17,228"
MSN ,WI,09/1998,CE,Towers with Radar,AGL,"1,012","1,410","3,264",320,"6,006",186,638,"2,823",72,"3,719",0,163,"4,554",180,"4,897",0,17,"1,552",11,"1,580","16,202"
MSN ,WI,10/1998,CE,Towers with Radar,AGL,"1,543","1,412","3,205",354,"6,514",346,596,"2,329",59,"3,330",1,176,"3,867",163,"4,207",0,19,"1,066",7,"1,092","15,143"
MSN ,WI,11/1998,CE,Towers with Radar,AGL,"1,371","1,392","2,708",191,"5,662",294,577,"1,927",70,"2,868",0,121,"2,943",141,"3,205",1,26,668,6,701,"12,436"
MSN ,WI,12/1998,CE,Towers with Radar,AGL,"1,358","1,456","2,375",247,"5,436",296,629,"1,736",78,"2,739",7,191,"2,945",154,"3,297",0,33,791,2,826,"12,298"
MSO ,MT,01/1994,WE,Tower without Radar,ANM,468,896,249,1,"1,614",1,1,8,3,13,0,0,0,0,0,0,0,0,0,0,"1,627"
MSO ,MT,02/1994,WE,Tower without Radar,ANM,402,887,240,1,"1,530",1,2,6,2,11,0,0,0,0,0,0,0,0,0,0,"1,541"
MSO ,MT,03/1994,WE,Tower without Radar,ANM,359,979,273,4,"1,615",0,0,10,2,12,0,0,0,0,0,0,0,0,0,0,"1,627"
MSO ,MT,04/1994,WE,Tower without Radar,ANM,321,943,253,6,"1,523",0,0,19,3,22,0,0,0,0,0,0,0,0,0,0,"1,545"
MSO ,MT,05/1994,WE,Tower without Radar,ANM,249,772,235,11,"1,267",0,0,12,1,13,0,0,0,0,0,0,0,0,0,0,"1,280"
MSO ,MT,06/1994,WE,Tower without Radar,ANM,285,636,326,8,"1,255",0,0,13,3,16,0,0,0,0,0,0,0,0,0,0,"1,271"
MSO ,MT,07/1994,WE,Tower without Radar,ANM,326,683,273,10,"1,292",0,1,26,1,28,0,0,0,0,0,0,0,0,0,0,"1,320"
MSY ,LA,01/1994,CE,Towers with Radar,ASW,"8,150","2,148","5,249","1,279","16,826",10,476,"2,741",917,"4,144",0,0,0,0,0,0,0,0,0,0,"20,970"
MSY ,LA,02/1994,CE,Towers with Radar,ASW,"7,565","2,088","5,069","1,350","16,072",11,456,"2,978",934,"4,379",0,0,0,0,0,0,0,0,0,0,"20,451"
MSY ,LA,03/1994,CE,Towers with Radar,ASW,"9,073","2,809","5,832","1,805","19,519",35,622,"3,324","1,132","5,113",0,0,0,0,0,0,0,0,0,0,"24,632"
MSY ,LA,04/1994,CE,Towers with Radar,ASW,"9,027","2,903","5,397",983,"18,310",11,450,"3,198",771,"4,430",0,0,0,0,0,0,0,0,0,0,"22,740"
MSY ,LA,05/1994,CE,Towers with Radar,ASW,"9,096","3,101","5,483","1,334","19,014",13,484,"3,423",912,"4,832",0,0,0,0,0,0,0,0,0,0,"23,846"
MSY ,LA,06/1994,CE,Towers with Radar,ASW,"8,603","3,227","6,240","1,299","19,369",48,522,"3,079",776,"4,425",0,0,0,0,0,0,0,0,0,0,"23,794"
MSY ,LA,07/1994,CE,Towers with Radar,ASW,"9,191","3,190","5,573","1,590","19,544",20,713,"3,000",875,"4,608",0,0,0,0,0,0,0,0,0,0,"24,152"
MSY ,LA,08/1994,CE,Towers with Radar,ASW,"9,222","3,589","4,681","1,989","19,481",11,"1,871","3,658",996,"6,536",0,0,0,0,0,0,0,0,0,0,"26,017"
MSY ,LA,09/1994,CE,Towers with Radar,ASW,"7,917","4,703","4,637","1,912","19,169",6,616,"4,700",863,"6,185",0,0,0,0,0,0,0,0,0,0,"25,354"
MSY ,LA,10/1994,CE,Towers with Radar,ASW,"9,170","4,117","6,109","1,765","21,161",8,371,"1,368",730,"2,477",0,249,621,69,939,0,364,"3,281",156,"3,801","28,378"
MSY ,LA,11/1994,CE,Towers with Radar,ASW,"9,391","3,523","3,972","1,316","18,202",99,582,"1,330",956,"2,967",0,226,624,49,899,0,597,"2,612",306,"3,515","25,583"
MSY ,LA,12/1994,CE,Towers with Radar,ASW,"9,903","3,671","3,704","1,103","18,381",91,568,"1,155",859,"2,673",0,199,726,36,961,0,491,"2,013",102,"2,606","24,621"
MSY ,LA,01/1995,CE,Towers with Radar,ASW,"9,643","3,475","3,868","1,077","18,063",8,450,"1,061",975,"2,494",0,207,697,42,946,0,579,"2,026",209,"2,814","24,317"
MSY ,LA,02/1995,CE,Towers with Radar,ASW,"8,864","3,311","3,815","1,045","17,035",5,463,"1,251",926,"2,645",0,158,606,33,797,0,387,"2,158",204,"2,749","23,226"
MSY ,LA,03/1995,CE,Towers with Radar,ASW,"9,607","3,753","4,327","1,093","18,780",28,513,"1,404",821,"2,766",2,253,806,103,"1,164",0,443,"2,446",305,"3,194","25,904"
MSY ,LA,04/1995,CE,Towers with Radar,ASW,"9,101","3,526","4,106","1,503","18,236",11,559,"1,712",974,"3,256",4,298,923,42,"1,267",1,616,"3,405",210,"4,232","26,991"
