acronym,0,abrev,tag,casa_fullform,faa_fullform,iata_fullform,nasa_fullform,hand_fullform
o'temp,2.0,0,neg_nonalpha_abrev,,,,,
squeaker,2.0,0,neg_word,,,,,
vinel,2.0,1,neg_nonword,,,,,
seedo,2.0,1,neg_nonword,,,,,
x28,2.0,0,neg_nonalpha_abrev,,,,,
2/xx/94,2.0,0,neg_nonalpha_abrev,,,,,
greetings,2.0,0,neg_word,,,,,
erj-190,2.0,0,neg_nonalpha_abrev,,,,,
disney's,2.0,0,neg_nonalpha_abrev,,,,,
r-6612),2.0,0,neg_nonalpha_abrev,,,,,
'flip-flopped',2.0,0,neg_nonalpha_abrev,,,,,
rtning,2.0,1,neg_nonword,,,,,
900-1400,2.0,0,neg_word,,,,,
1962,2.0,0,neg_word,,,,,
531901:,2.0,0,neg_nonalpha_abrev,,,,,
datablocks,2.0,1,neg_nonword,,,,,
longboat,2.0,0,neg_word,,,,,
bonyo,2.0,1,neg_nonword,,,,,
zasky,2.0,1,neg_nonword,,,,,
magnetometer,2.0,0,neg_word,,,,,
protrusion,2.0,0,neg_word,,,,,
afterwords,2.0,1,neg_nonword,,,,,
inter-ctlr,2.0,0,neg_nonalpha_abrev,,,,,
103139:,2.0,0,neg_nonalpha_abrev,,,,,
8074,2.0,0,neg_word,,,,,
nairobi,2.0,1,neg_nonword,,,,,
1/2nm,2.0,0,neg_nonalpha_abrev,,,,,
thats,2.0,0,neg_nonalpha_abrev,,,,,
cf22,2.0,0,neg_nonalpha_abrev,,,,,
snell,2.0,1,neg_nonword,,,,,
27+,2.0,0,neg_nonalpha_abrev,,,,,
msp's,2.0,0,neg_nonalpha_abrev,,,,,
realised,2.0,1,neg_nonword,,,,,
rem,2.0,0,neg_word,,,,,
well?',2.0,0,neg_nonalpha_abrev,,,,,
gtn650,2.0,0,neg_nonalpha_abrev,,,,,
zzz2-zzz,2.0,0,neg_nonalpha_abrev,,,,,
21d,2.0,0,neg_nonalpha_abrev,,,,,
0306191655-0306191945,2.0,0,neg_word,,,,,
30kt,2.0,0,neg_nonalpha_abrev,,,,,
06/078,2.0,0,neg_nonalpha_abrev,,,,,
winona,2.0,1,neg_nonword,,,,,
encol,2.0,1,neg_nonword,,,,,
2765,2.0,0,neg_word,,,,,
jolting,2.0,0,neg_word,,,,,
ah-64a,2.0,0,neg_nonalpha_abrev,,,,,
bluem,2.0,1,neg_nonword,,,,,
3700'),2.0,0,neg_nonalpha_abrev,,,,,
tantamount,2.0,0,neg_word,,,,,
sagme,2.0,1,neg_nonword,,,,,
32007,2.0,0,neg_word,,,,,
sammz,2.0,1,neg_nonword,,,,,
vapors,2.0,0,neg_word,,,,,
exist?),2.0,0,neg_nonalpha_abrev,,,,,
complemented,2.0,0,neg_word,,,,,
he--was,2.0,0,neg_word,,,,,
spi's),2.0,0,neg_nonalpha_abrev,,,,,
alternative--having,2.0,0,neg_word,,,,,
atc--was,2.0,0,neg_nonalpha_abrev,,,,,
unattractive,2.0,0,neg_word,,,,,
omrey,2.0,1,neg_nonword,,,,,
m98,2.0,0,neg_nonalpha_abrev,,,,,
#y,2.0,0,neg_nonalpha_abrev,,,,,
eeu,2.0,1,neg_nonword,,,,,
sportsman,2.0,0,neg_word,,,,,
call-button,2.0,0,neg_word,,,,,
madhouse,2.0,0,neg_word,,,,,
olste,2.0,1,neg_nonword,,,,,
penance,2.0,0,neg_word,,,,,
northernly,2.0,0,neg_word,,,,,
5523,2.0,0,neg_word,,,,,
kenta,2.0,1,neg_nonword,,,,,
zigged,2.0,0,neg_word,,,,,
35nm,2.0,0,neg_nonalpha_abrev,,,,,
clds,2.0,1,neg_nonword,,,,,
418000,2.0,0,neg_word,,,,,
fl60'),2.0,0,neg_nonalpha_abrev,,,,,
ir-080,2.0,0,neg_nonalpha_abrev,,,,,
barging,2.0,0,neg_word,,,,,
asw-,2.0,0,neg_nonalpha_abrev,,,,,
right-base,2.0,0,neg_word,,,,,
r5413,2.0,0,neg_nonalpha_abrev,,,,,
sunne,2.0,1,neg_nonword,,,,,
kts/12000a,2.0,0,neg_nonalpha_abrev,,,,,
nitzr3,2.0,0,neg_nonalpha_abrev,,,,,
lobbying,2.0,0,neg_word,,,,,
idle!,2.0,0,neg_nonalpha_abrev,,,,,
din't,2.0,0,neg_nonalpha_abrev,,,,,
3ol,2.0,0,neg_nonalpha_abrev,,,,,
why?),2.0,0,neg_nonalpha_abrev,,,,,
dtw-sfo,2.0,0,neg_nonalpha_abrev,,,,,
owd's,2.0,0,neg_nonalpha_abrev,,,,,
jun/wed/02,2.0,0,neg_nonalpha_abrev,,,,,
35-,2.0,0,neg_word,,,,,
290/10,2.0,0,neg_nonalpha_abrev,,,,,
parallel/inst/visual,2.0,0,neg_nonalpha_abrev,,,,,
14280,2.0,0,neg_word,,,,,
350/20-30,2.0,0,neg_nonalpha_abrev,,,,,
1059mb,2.0,0,neg_nonalpha_abrev,,,,,
35/40,2.0,0,neg_nonalpha_abrev,,,,,
92/1013mb,2.0,0,neg_nonalpha_abrev,,,,,
disliked,2.0,0,neg_word,,,,,
'tfc-tfc,2.0,0,neg_nonalpha_abrev,,,,,
sfo!,2.0,0,neg_nonalpha_abrev,,,,,
epsom,2.0,1,neg_nonword,,,,,
cross-bar,2.0,0,neg_word,,,,,
britains,2.0,1,neg_nonword,,,,,
thailand,2.0,1,neg_nonword,,,,,
543744:,2.0,0,neg_nonalpha_abrev,,,,,
farak,2.0,1,neg_nonword,,,,,
'10000'',2.0,0,neg_nonalpha_abrev,,,,,
m89,2.0,0,neg_nonalpha_abrev,,,,,
safer!,2.0,0,neg_nonalpha_abrev,,,,,
harrison,2.0,1,neg_nonword,,,,,
now'!,2.0,0,neg_nonalpha_abrev,,,,,
doses,2.0,0,neg_word,,,,,
clouding,2.0,0,neg_word,,,,,
malvern,2.0,1,neg_nonword,,,,,
turb--although,2.0,0,neg_nonalpha_abrev,,,,,
pressured!,2.0,0,neg_nonalpha_abrev,,,,,
rivulets,2.0,0,neg_word,,,,,
cpt2f,2.0,0,neg_nonalpha_abrev,,,,,
'tfc-tfc',2.0,0,neg_nonalpha_abrev,,,,,
wildd3,2.0,0,neg_nonalpha_abrev,,,,,
course!),2.0,0,neg_nonalpha_abrev,,,,,
babco,2.0,1,neg_nonword,,,,,
rankings,2.0,0,neg_word,,,,,
b8,2.0,0,neg_nonalpha_abrev,,,,,
[during],2.0,0,neg_nonalpha_abrev,,,,,
1/1,2.0,0,neg_nonalpha_abrev,,,,,
get-homeitis,2.0,0,neg_nonalpha_abrev,,,,,
xa:53z,2.0,0,neg_nonalpha_abrev,,,,,
ft/minute),2.0,0,neg_nonalpha_abrev,,,,,
unsatisfied,2.0,0,neg_word,,,,,
587613:,2.0,0,neg_nonalpha_abrev,,,,,
environmentally,2.0,0,neg_word,,,,,
burp,2.0,0,neg_word,,,,,
[reprogramming],2.0,0,neg_nonalpha_abrev,,,,,
xx47,2.0,0,neg_nonalpha_abrev,,,,,
shudders,2.0,0,neg_word,,,,,
slikk,2.0,1,neg_nonword,,,,,
prompter,2.0,0,neg_word,,,,,
dinke,2.0,1,neg_nonword,,,,,
[piston],2.0,0,neg_nonalpha_abrev,,,,,
7-9-3,2.0,0,neg_word,,,,,
[goes],2.0,0,neg_nonalpha_abrev,,,,,
200-300ft,2.0,0,neg_nonalpha_abrev,,,,,
r-360,2.0,0,neg_word,,,,,
b520,2.0,0,neg_nonalpha_abrev,,,,,
degs/70,2.0,0,neg_nonalpha_abrev,,,,,
2-plane,2.0,0,neg_word,,,,,
z41,2.0,0,neg_nonalpha_abrev,,,,,
194513,2.0,0,neg_word,,,,,
sanitation,2.0,0,neg_word,,,,,
aarch1,2.0,0,neg_nonalpha_abrev,,,,,
g-550,2.0,0,neg_word,,,,,
[feet]',2.0,0,neg_nonalpha_abrev,,,,,
abrogates,2.0,0,neg_word,,,,,
stab-flap,2.0,0,neg_word,,,,,
factor?',2.0,0,neg_nonalpha_abrev,,,,,
12000'/,2.0,0,neg_nonalpha_abrev,,,,,
cheto,2.0,1,neg_nonword,,,,,
--fo,2.0,0,neg_nonalpha_abrev,,,,,
--be,2.0,0,neg_word,,,,,
'non-precision,2.0,0,neg_nonalpha_abrev,,,,,
benadryl,2.0,1,neg_nonword,,,,,
431368:,2.0,0,neg_nonalpha_abrev,,,,,
cramming,2.0,0,neg_word,,,,,
re-examine,2.0,0,neg_word,,,,,
meddling,2.0,0,neg_word,,,,,
ppsel,2.0,1,neg_nonword,,,,,
58n020w,2.0,0,neg_nonalpha_abrev,,,,,
ajeh,2.0,1,neg_nonword,,,,,
nonpertinent,2.0,1,neg_nonword,,,,,
mashh,2.0,1,neg_nonword,,,,,
ajee,2.0,1,neg_nonword,,,,,
ltwone,2.0,1,neg_nonword,,,,,
power-plant,2.0,0,neg_word,,,,,
paralyzed,2.0,0,neg_word,,,,,
gen2,2.0,0,neg_nonalpha_abrev,,,,,
nk03,2.0,0,neg_nonalpha_abrev,,,,,
hook!,2.0,0,neg_nonalpha_abrev,,,,,
jteee?',2.0,0,neg_nonalpha_abrev,,,,,
'stab/flap,2.0,0,neg_nonalpha_abrev,,,,,
alday,2.0,1,neg_nonword,,,,,
singe,2.0,0,neg_word,,,,,
re-naming,2.0,0,neg_word,,,,,
alt-wise,2.0,0,neg_word,,,,,
casln,2.0,1,neg_nonword,,,,,
may/99,2.0,0,neg_nonalpha_abrev,,,,,
i64/us40,2.0,0,neg_nonalpha_abrev,,,,,
shild,2.0,1,neg_nonword,,,,,
feet'),2.0,0,neg_nonalpha_abrev,,,,,
xb04,2.0,0,neg_nonalpha_abrev,,,,,
earlier!,2.0,0,neg_nonalpha_abrev,,,,,
was]?,2.0,0,neg_nonalpha_abrev,,,,,
military's,2.0,0,neg_nonalpha_abrev,,,,,
home--we,2.0,0,neg_word,,,,,
trip/,2.0,0,neg_nonalpha_abrev,,,,,
seaward,2.0,0,neg_word,,,,,
+24,2.0,0,neg_nonalpha_abrev,,,,,
situation--i,2.0,0,neg_word,,,,,
full-ear,2.0,0,neg_word,,,,,
non-sound,2.0,0,neg_word,,,,,
36l/c/r,2.0,0,neg_nonalpha_abrev,,,,,
8r2,2.0,0,neg_nonalpha_abrev,,,,,
was--i,2.0,0,neg_word,,,,,
culvr,2.0,1,neg_nonword,,,,,
300/500/700,2.0,0,neg_nonalpha_abrev,,,,,
jul/fri/01),2.0,0,neg_nonalpha_abrev,,,,,
480960:,2.0,0,neg_nonalpha_abrev,,,,,
happening?',2.0,0,neg_nonalpha_abrev,,,,,
theres,2.0,0,neg_nonalpha_abrev,,,,,
[long],2.0,0,neg_nonalpha_abrev,,,,,
xd40,2.0,0,neg_nonalpha_abrev,,,,,
7?),2.0,0,neg_nonalpha_abrev,,,,,
605193:,2.0,0,neg_nonalpha_abrev,,,,,
fleetwise,2.0,1,neg_nonword,,,,,
bos-phl,2.0,0,neg_nonalpha_abrev,,,,,
indulge,2.0,0,neg_word,,,,,
11-5),2.0,0,neg_nonalpha_abrev,,,,,
2000-8000,2.0,0,neg_word,,,,,
891,2.0,0,neg_word,,,,,
karie,2.0,1,neg_nonword,,,,,
crson1,2.0,0,neg_nonalpha_abrev,,,,,
built-up,2.0,0,neg_word,,,,,
vlf-omega,2.0,0,neg_nonalpha_abrev,,,,,
blanca,2.0,1,neg_nonword,,,,,
xxad,2.0,1,neg_nonword,,,,,
intl!,2.0,0,neg_nonalpha_abrev,,,,,
shaad,2.0,1,neg_nonword,,,,,
boosh,2.0,1,neg_nonword,,,,,
anything--and,2.0,0,neg_word,,,,,
lease-road,2.0,0,neg_word,,,,,
data-block,2.0,0,neg_word,,,,,
d25,2.0,0,neg_nonalpha_abrev,,,,,
long-distance,2.0,0,neg_word,,,,,
xb27,2.0,0,neg_nonalpha_abrev,,,,,
sunscreens,2.0,0,neg_word,,,,,
wide!,2.0,0,neg_nonalpha_abrev,,,,,
5y1,2.0,0,neg_nonalpha_abrev,,,,,
plt-induced,2.0,0,neg_nonalpha_abrev,,,,,
abcdef,2.0,1,neg_nonword,,,,,
imaf,2.0,1,neg_nonword,,,,,
da20-c1,2.0,0,neg_nonalpha_abrev,,,,,
cntl,2.0,1,neg_nonword,,,,,
bemused,2.0,0,neg_word,,,,,
adf's),2.0,0,neg_nonalpha_abrev,,,,,
bermi,2.0,1,neg_nonword,,,,,
suspiciously,2.0,0,neg_word,,,,,
)',2.0,0,neg_nonalpha_abrev,,,,,
25kts,2.0,0,neg_nonalpha_abrev,,,,,
belleville,2.0,1,neg_nonword,,,,,
captain/,2.0,0,neg_nonalpha_abrev,,,,,
ord-sfo,2.0,0,neg_nonalpha_abrev,,,,,
800ft,2.0,0,neg_nonalpha_abrev,,,,,
702041:,2.0,0,neg_nonalpha_abrev,,,,,
schep,2.0,1,neg_nonword,,,,,
kts/9000),2.0,0,neg_nonalpha_abrev,,,,,
underlie,2.0,0,neg_word,,,,,
firesleeve,2.0,1,neg_nonword,,,,,
sjc's,2.0,0,neg_nonalpha_abrev,,,,,
hole--nothing,2.0,0,neg_word,,,,,
dty,2.0,1,neg_nonword,,,,,
bucke,2.0,1,neg_nonword,,,,,
mcfumble,2.0,1,neg_nonword,,,,,
jaywa,2.0,1,neg_nonword,,,,,
left-to-right,2.0,0,neg_word,,,,,
slam-dunked,2.0,0,neg_word,,,,,
ujm4,2.0,0,neg_nonalpha_abrev,,,,,
altamont,2.0,1,neg_nonword,,,,,
ottawa,2.0,1,neg_nonword,,,,,
dawgg,2.0,1,neg_nonword,,,,,
121948:,2.0,0,neg_nonalpha_abrev,,,,,
hills--not,2.0,0,neg_word,,,,,
500471:,2.0,0,neg_nonalpha_abrev,,,,,
dlong,2.0,1,neg_nonword,,,,,
well--when,2.0,0,neg_word,,,,,
straighter,2.0,0,neg_word,,,,,
vor/nav's,2.0,0,neg_nonalpha_abrev,,,,,
500916:,2.0,0,neg_nonalpha_abrev,,,,,
pedigree,2.0,0,neg_word,,,,,
creatures,2.0,0,neg_word,,,,,
dscnt/apch/tcasii,2.0,0,neg_nonalpha_abrev,,,,,
legally!!!,2.0,0,neg_nonalpha_abrev,,,,,
4-sjc),2.0,0,neg_nonalpha_abrev,,,,,
sid--even,2.0,0,neg_nonalpha_abrev,,,,,
marcellus,2.0,1,neg_nonword,,,,,
md-11's,2.0,0,neg_nonalpha_abrev,,,,,
6-sjc,2.0,0,neg_nonalpha_abrev,,,,,
4--possibly,2.0,0,neg_word,,,,,
339r/8,2.0,0,neg_nonalpha_abrev,,,,,
overflowing,2.0,0,neg_word,,,,,
clumsily,2.0,0,neg_word,,,,,
lorle?',2.0,0,neg_nonalpha_abrev,,,,,
'changes:,2.0,0,neg_nonalpha_abrev,,,,,
3000'/6,2.0,0,neg_nonalpha_abrev,,,,,
semi-populated,2.0,0,neg_word,,,,,
spout,2.0,0,neg_word,,,,,
fopm,2.0,1,neg_nonword,,,,,
hwd's,2.0,0,neg_nonalpha_abrev,,,,,
tanker's,2.0,0,neg_word,,,,,
lincoln's,2.0,0,neg_nonalpha_abrev,,,,,
'c/s,2.0,0,neg_nonalpha_abrev,,,,,
9-,2.0,0,neg_word,,,,,
males,2.0,0,neg_word,,,,,
11000-15000,2.0,0,neg_word,,,,,
zmp's,2.0,0,neg_nonalpha_abrev,,,,,
treatments,2.0,0,neg_word,,,,,
[contacted],2.0,0,neg_nonalpha_abrev,,,,,
jun/wed/04,2.0,0,neg_nonalpha_abrev,,,,,
dm'd,2.0,0,neg_nonalpha_abrev,,,,,
13000would,2.0,0,neg_nonalpha_abrev,,,,,
co-apch,2.0,0,neg_nonalpha_abrev,,,,,
28r!,2.0,0,neg_nonalpha_abrev,,,,,
up'*,2.0,0,neg_nonalpha_abrev,,,,,
terrain'*,2.0,0,neg_nonalpha_abrev,,,,,
n6z,2.0,0,neg_nonalpha_abrev,,,,,
self-reported,2.0,0,neg_word,,,,,
rwy26,2.0,0,neg_nonalpha_abrev,,,,,
excusing,2.0,0,neg_word,,,,,
tfc--macho,2.0,0,neg_nonalpha_abrev,,,,,
ntell,2.0,1,neg_nonword,,,,,
sequester,2.0,0,neg_word,,,,,
radar-identified,2.0,0,neg_word,,,,,
213291:,2.0,0,neg_nonalpha_abrev,,,,,
reliving,2.0,0,neg_word,,,,,
170-160,2.0,0,neg_word,,,,,
4806w,2.0,0,neg_nonalpha_abrev,,,,,
c-177b,2.0,0,neg_nonalpha_abrev,,,,,
mison,2.0,1,neg_nonword,,,,,
sfo-smf,2.0,0,neg_nonalpha_abrev,,,,,
non-holding,2.0,0,neg_word,,,,,
over-correcting,2.0,0,neg_word,,,,,
awemo,2.0,1,neg_nonword,,,,,
stop!!!,2.0,0,neg_nonalpha_abrev,,,,,
re-tag,2.0,0,neg_word,,,,,
maumelle,2.0,1,neg_nonword,,,,,
oddness,2.0,0,neg_word,,,,,
[ra],2.0,0,neg_nonalpha_abrev,,,,,
everythings,2.0,1,neg_nonword,,,,,
efs,2.0,1,neg_nonword,,,,,
engs?',2.0,0,neg_nonalpha_abrev,,,,,
r-353,2.0,0,neg_word,,,,,
m99,2.0,0,neg_nonalpha_abrev,,,,,
403784:,2.0,0,neg_nonalpha_abrev,,,,,
jul/sun/06,2.0,0,neg_nonalpha_abrev,,,,,
hold?',2.0,0,neg_nonalpha_abrev,,,,,
1/2sm,2.0,0,neg_nonalpha_abrev,,,,,
bosses,2.0,0,neg_word,,,,,
candy,2.0,0,neg_word,,,,,
pic/pnf/capt,2.0,0,neg_nonalpha_abrev,,,,,
setting/spd/ascent),2.0,0,neg_nonalpha_abrev,,,,,
dec/tue/01,2.0,0,neg_nonalpha_abrev,,,,,
hbz,2.0,1,neg_nonword,,,,,
upline,2.0,1,neg_nonword,,,,,
2950,2.0,0,neg_word,,,,,
2400-2500,2.0,0,neg_word,,,,,
s80's,2.0,0,neg_nonalpha_abrev,,,,,
psychologist,2.0,0,neg_word,,,,,
h41,2.0,0,neg_nonalpha_abrev,,,,,
4l/22r,2.0,0,neg_nonalpha_abrev,,,,,
iad-sfo,2.0,0,neg_nonalpha_abrev,,,,,
compensator,2.0,0,neg_word,,,,,
griffin,2.0,0,neg_word,,,,,
2500-1600,2.0,0,neg_word,,,,,
fzy,2.0,1,neg_nonword,,,,,
eerily,2.0,0,neg_word,,,,,
precoord,2.0,1,neg_nonword,,,,,
narrowness,2.0,0,neg_word,,,,,
meadowlands,2.0,1,neg_nonword,,,,,
unskilled,2.0,0,neg_word,,,,,
jacking,2.0,0,neg_word,,,,,
trailered,2.0,0,neg_word,,,,,
230/30,2.0,0,neg_nonalpha_abrev,,,,,
b757-hvy,2.0,0,neg_nonalpha_abrev,,,,,
sdcu,2.0,1,neg_nonword,,,,,
apr/tue/03,2.0,0,neg_nonalpha_abrev,,,,,
mar/mon/92,2.0,0,neg_nonalpha_abrev,,,,,
xa:08,2.0,0,neg_nonalpha_abrev,,,,,
arrf,2.0,1,neg_nonword,,,,,
generator's,2.0,0,neg_word,,,,,
crises,2.0,0,neg_word,,,,,
naving?',2.0,0,neg_nonalpha_abrev,,,,,
b757/hvy,2.0,0,neg_nonalpha_abrev,,,,,
ploughed,2.0,1,neg_nonword,,,,,
fcc's,2.0,0,neg_nonalpha_abrev,,,,,
caras,2.0,1,neg_nonword,,,,,
grunt,2.0,0,neg_word,,,,,
4-5000,2.0,0,neg_word,,,,,
mis-copied,2.0,0,neg_word,,,,,
a340's,2.0,0,neg_nonalpha_abrev,,,,,
honeywell's,2.0,0,neg_nonalpha_abrev,,,,,
-100',2.0,0,neg_nonalpha_abrev,,,,,
bravs,2.0,1,neg_nonword,,,,,
25-2700',2.0,0,neg_nonalpha_abrev,,,,,
pdc's),2.0,0,neg_nonalpha_abrev,,,,,
photographer's,2.0,0,neg_word,,,,,
morristown's,2.0,0,neg_nonalpha_abrev,,,,,
tail-hvy,2.0,0,neg_nonalpha_abrev,,,,,
partially-addressed,2.0,0,neg_word,,,,,
soft-spoken,2.0,0,neg_word,,,,,
100/3,2.0,0,neg_nonalpha_abrev,,,,,
degs/63,2.0,0,neg_nonalpha_abrev,,,,,
3rf,2.0,0,neg_nonalpha_abrev,,,,,
frosted,2.0,0,neg_word,,,,,
dart,2.0,0,neg_word,,,,,
balloon?',2.0,0,neg_nonalpha_abrev,,,,,
jfk1,2.0,0,neg_nonalpha_abrev,,,,,
'dirty-up',2.0,0,neg_nonalpha_abrev,,,,,
remedying,2.0,0,neg_word,,,,,
15/0,2.0,0,neg_nonalpha_abrev,,,,,
mar/sat/05,2.0,0,neg_nonalpha_abrev,,,,,
22's,2.0,0,neg_nonalpha_abrev,,,,,
cokem1,2.0,0,neg_nonalpha_abrev,,,,,
reoccurs,2.0,0,neg_word,,,,,
adcs,2.0,1,neg_nonword,,,,,
substantiating,2.0,0,neg_word,,,,,
vref30+30,2.0,0,neg_nonalpha_abrev,,,,,
erlin2,2.0,0,neg_nonalpha_abrev,,,,,
sidelight,2.0,0,neg_word,,,,,
mis-stated,2.0,0,neg_word,,,,,
assymetry,2.0,1,neg_nonword,,,,,
greke,2.0,1,neg_nonword,,,,,
redeveloped,2.0,0,neg_word,,,,,
slip-stream,2.0,0,neg_word,,,,,
xh10,2.0,0,neg_nonalpha_abrev,,,,,
212652,2.0,0,neg_word,,,,,
10-12),2.0,0,neg_nonalpha_abrev,,,,,
purging,2.0,0,neg_word,,,,,
blasting,2.0,0,neg_word,,,,,
'fms1/fms2,2.0,0,neg_nonalpha_abrev,,,,,
vgt-knb-pga,2.0,0,neg_nonalpha_abrev,,,,,
99x,2.0,0,neg_nonalpha_abrev,,,,,
17000#,2.0,0,neg_nonalpha_abrev,,,,,
eppar,2.0,1,neg_nonword,,,,,
d19,2.0,0,neg_nonalpha_abrev,,,,,
ilip,2.0,1,neg_nonword,,,,,
3-2-1-d,2.0,0,neg_word,,,,,
vor-nav,2.0,0,neg_nonalpha_abrev,,,,,
nadp,2.0,1,neg_nonword,,,,,
handy!,2.0,0,neg_nonalpha_abrev,,,,,
membership,2.0,0,neg_word,,,,,
65la,2.0,0,neg_nonalpha_abrev,,,,,
help!we,2.0,0,neg_nonalpha_abrev,,,,,
uncaring,2.0,0,neg_word,,,,,
bos-glyde,2.0,0,neg_nonalpha_abrev,,,,,
ac95,2.0,0,neg_nonalpha_abrev,,,,,
withstood,2.0,0,neg_word,,,,,
9a,2.0,0,neg_nonalpha_abrev,,,,,
r-261,2.0,0,neg_word,,,,,
midhurst,2.0,1,neg_nonword,,,,,
exmor,2.0,1,neg_nonword,,,,,
bethel,2.0,0,neg_word,,,,,
front's,2.0,0,neg_word,,,,,
glaco,2.0,1,neg_nonword,,,,,
-4000,2.0,0,neg_word,,,,,
apr/xx/98,2.0,0,neg_nonalpha_abrev,,,,,
miget,2.0,1,neg_nonword,,,,,
mendocino,2.0,1,neg_nonword,,,,,
10-3),2.0,0,neg_nonalpha_abrev,,,,,
agusta,2.0,1,neg_nonword,,,,,
biases,2.0,0,neg_word,,,,,
defensively,2.0,0,neg_word,,,,,
fore-flap,2.0,0,neg_word,,,,,
appeals,2.0,0,neg_word,,,,,
ringed,2.0,0,neg_word,,,,,
xc:40,2.0,0,neg_nonalpha_abrev,,,,,
waist,2.0,0,neg_word,,,,,
fairway,2.0,0,neg_word,,,,,
fl78,2.0,0,neg_nonalpha_abrev,,,,,
aviano,2.0,1,neg_nonword,,,,,
v521,2.0,0,neg_nonalpha_abrev,,,,,
3000-3500',2.0,0,neg_nonalpha_abrev,,,,,
#cbc,2.0,0,neg_nonalpha_abrev,,,,,
ice-chk,2.0,0,neg_nonalpha_abrev,,,,,
knuckle,2.0,0,neg_word,,,,,
zzzz-zzz,2.0,0,neg_nonalpha_abrev,,,,,
xx38z,2.0,0,neg_nonalpha_abrev,,,,,
jetpipe,2.0,1,neg_nonword,,,,,
3100-3200,2.0,0,neg_word,,,,,
liberia,2.0,1,neg_nonword,,,,,
6b,2.0,0,neg_nonalpha_abrev,,,,,
abp's,2.0,0,neg_nonalpha_abrev,,,,,
path'),2.0,0,neg_nonalpha_abrev,,,,,
-human,2.0,0,neg_word,,,,,
pg270,2.0,0,neg_nonalpha_abrev,,,,,
evx2a,2.0,0,neg_nonalpha_abrev,,,,,
a-ok,2.0,0,neg_nonalpha_abrev,,,,,
disconfirming,2.0,1,neg_nonword,,,,,
pg525,2.0,0,neg_nonalpha_abrev,,,,,
305693:,2.0,0,neg_nonalpha_abrev,,,,,
306123:,2.0,0,neg_nonalpha_abrev,,,,,
have!,2.0,0,neg_nonalpha_abrev,,,,,
dvl4w,2.0,0,neg_nonalpha_abrev,,,,,
[observed],2.0,0,neg_nonalpha_abrev,,,,,
manifestations,2.0,0,neg_word,,,,,
intra-europe,2.0,0,neg_nonalpha_abrev,,,,,
were:-being,2.0,0,neg_nonalpha_abrev,,,,,
-bad,2.0,0,neg_word,,,,,
soaking,2.0,0,neg_word,,,,,
b737-200),2.0,0,neg_nonalpha_abrev,,,,,
321738:,2.0,0,neg_nonalpha_abrev,,,,,
23000#,2.0,0,neg_nonalpha_abrev,,,,,
swf's,2.0,0,neg_nonalpha_abrev,,,,,
'tuned-up',2.0,0,neg_nonalpha_abrev,,,,,
planet!,2.0,0,neg_nonalpha_abrev,,,,,
mellowed,2.0,0,neg_word,,,,,
co-operative,2.0,0,neg_word,,,,,
with-out,2.0,0,neg_word,,,,,
iln-jfk-bos-swf,2.0,0,neg_nonalpha_abrev,,,,,
c182/u,2.0,0,neg_nonalpha_abrev,,,,,
acadiana,2.0,1,neg_nonword,,,,,
luke's,2.0,0,neg_nonalpha_abrev,,,,,
vgt-pga-knb-pea,2.0,0,neg_nonalpha_abrev,,,,,
ft)?',2.0,0,neg_nonalpha_abrev,,,,,
periods!,2.0,0,neg_nonalpha_abrev,,,,,
greater-than-plt,2.0,0,neg_nonalpha_abrev,,,,,
stane,2.0,1,neg_nonword,,,,,
hurry!,2.0,0,neg_nonalpha_abrev,,,,,
started!,2.0,0,neg_nonalpha_abrev,,,,,
e91,2.0,0,neg_nonalpha_abrev,,,,,
crated,2.0,0,neg_word,,,,,
choice!,2.0,0,neg_nonalpha_abrev,,,,,
ackpt,2.0,1,neg_nonword,,,,,
alert--chk,2.0,0,neg_nonalpha_abrev,,,,,
mar/xx/92,2.0,0,neg_nonalpha_abrev,,,,,
!*?!*,2.0,0,neg_nonalpha_abrev,,,,,
j18,2.0,0,neg_nonalpha_abrev,,,,,
dappa,2.0,1,neg_nonword,,,,,
sheremetyevo,2.0,1,neg_nonword,,,,,
[minimums],2.0,0,neg_nonalpha_abrev,,,,,
change!,2.0,0,neg_nonalpha_abrev,,,,,
sea-sfo),2.0,0,neg_nonalpha_abrev,,,,,
vebit,2.0,1,neg_nonword,,,,,
oak-bound,2.0,0,neg_word,,,,,
ex-fighter,2.0,0,neg_word,,,,,
3-4000',2.0,0,neg_nonalpha_abrev,,,,,
gunsight,2.0,1,neg_nonword,,,,,
lasun,2.0,1,neg_nonword,,,,,
approach-certified,2.0,0,neg_word,,,,,
martinsville,2.0,1,neg_nonword,,,,,
pull-out,2.0,0,neg_word,,,,,
disassembly,2.0,0,neg_word,,,,,
lgl7p,2.0,0,neg_nonalpha_abrev,,,,,
climbmy,2.0,1,neg_nonword,,,,,
entrenched,2.0,0,neg_word,,,,,
csx/070/8,2.0,0,neg_nonalpha_abrev,,,,,
over-tired,2.0,0,neg_word,,,,,
gatos,2.0,1,neg_nonword,,,,,
4224,2.0,0,neg_word,,,,,
5ql,2.0,0,neg_nonalpha_abrev,,,,,
1500'-2000',2.0,0,neg_nonalpha_abrev,,,,,
avelo,2.0,1,neg_nonword,,,,,
crewing,2.0,0,neg_word,,,,,
k35r,2.0,0,neg_nonalpha_abrev,,,,,
x-a1,2.0,0,neg_nonalpha_abrev,,,,,
