,airport_code,year,month,ntsb_incidents,ntsb_accidents,faa_incidents,faa_ntsb_overlap,NTSB_FAA_incidents_total,NTSB_FAA_incidents_total_nodups,ATADS_Tracon_Tower,Airport Operations,Class,DDSO Service Area,Date,Facility,IFR Itinerant	Air Carrier,IFR Itinerant	Air Taxi,IFR Itinerant	General Aviation,IFR Itinerant	Military,IFR Itinerant	Total,IFR Overflight	Air Carrier,IFR Overflight	Air Taxi,IFR Overflight	General Aviation,IFR Overflight	Military,IFR Overflight	Total,Local	Civil,Local	Military,Local	Total,Region,State,Total Operations,Tower Operations,VFR Itinerant	Air Carrier,VFR Itinerant	Air Taxi,VFR Itinerant	General Aviation,VFR Itinerant	Military,VFR Itinerant	Total,VFR Overflight	Air Carrier,VFR Overflight	Air Taxi,VFR Overflight	General Aviation,VFR Overflight	Military,VFR Overflight	Total
2846,LAS,2012,10,0.0,1.0,0.0,0,1.0,1.0,Tower,45961.0,Towers with Radar,WE,10/2012,LAS ,29606.0,2601.0,3297.0,56.0,35560.0,12.0,31.0,170.0,21.0,234.0,0.0,0.0,0.0,AWP,NV,,47421.0,3.0,9630.0,725.0,43.0,10401.0,0.0,536.0,677.0,13.0,1226.0
2847,LAS,2012,12,0.0,0.0,1.0,0,1.0,1.0,Tower,39602.0,Towers with Radar,WE,12/2012,LAS ,27211.0,2306.0,3007.0,100.0,32624.0,254.0,46.0,240.0,24.0,564.0,0.0,0.0,0.0,AWP,NV,,41184.0,5.0,6303.0,615.0,55.0,6978.0,0.0,341.0,653.0,24.0,1018.0
2848,LAS,2013,4,0.0,1.0,0.0,0,1.0,1.0,Tower,44353.0,Towers with Radar,WE,04/2013,LAS ,28542.0,2469.0,3117.0,62.0,34190.0,195.0,43.0,177.0,32.0,447.0,0.0,0.0,0.0,AWP,NV,,46023.0,0.0,9205.0,935.0,23.0,10163.0,0.0,426.0,787.0,10.0,1223.0
2849,LAS,2013,7,1.0,2.0,0.0,0,3.0,3.0,Tower,45501.0,Towers with Radar,WE,07/2013,LAS ,29571.0,2057.0,2476.0,50.0,34154.0,301.0,49.0,199.0,27.0,576.0,0.0,0.0,0.0,AWP,NV,,47250.0,3.0,10237.0,1067.0,40.0,11347.0,0.0,429.0,729.0,15.0,1173.0
2850,LAS,2013,9,0.0,0.0,1.0,0,1.0,1.0,Tower,44572.0,Towers with Radar,WE,09/2013,LAS ,28362.0,2285.0,3043.0,41.0,33731.0,188.0,33.0,168.0,13.0,402.0,0.0,0.0,0.0,AWP,NV,,46209.0,1.0,9853.0,943.0,44.0,10841.0,0.0,511.0,709.0,15.0,1235.0
2851,LAS,2014,1,0.0,1.0,0.0,0,1.0,1.0,Tower,41164.0,Towers with Radar,WE,01/2014,LAS ,26891.0,2669.0,3678.0,62.0,33300.0,169.0,33.0,133.0,19.0,354.0,0.0,0.0,0.0,AWP,NV,,42709.0,1.0,6775.0,1035.0,53.0,7864.0,0.0,417.0,756.0,18.0,1191.0
2852,LAS,2014,10,0.0,1.0,0.0,0,1.0,1.0,Tower,45906.0,Towers with Radar,WE,10/2014,LAS ,30107.0,1748.0,3173.0,80.0,35108.0,9.0,12.0,154.0,4.0,179.0,0.0,0.0,0.0,AWP,NV,,47199.0,6.0,9383.0,1370.0,39.0,10798.0,0.0,414.0,688.0,12.0,1114.0
2853,LAS,2015,8,0.0,2.0,1.0,0,3.0,3.0,Tower,45877.0,Towers with Radar,WE,08/2015,LAS ,30242.0,1802.0,2772.0,104.0,34920.0,24.0,21.0,200.0,4.0,249.0,0.0,0.0,0.0,AWP,NV,,48009.0,1.0,10378.0,517.0,61.0,10957.0,0.0,384.0,1479.0,20.0,1883.0
2854,LAS,2015,9,0.0,1.0,0.0,0,1.0,1.0,Tower,44856.0,Towers with Radar,WE,09/2015,LAS ,28736.0,1964.0,2986.0,115.0,33801.0,9.0,36.0,220.0,5.0,270.0,0.0,0.0,0.0,AWP,NV,,46924.0,0.0,10484.0,516.0,55.0,11055.0,0.0,338.0,1450.0,10.0,1798.0
2855,LAS,2016,6,0.0,0.0,1.0,0,1.0,1.0,Tower,46639.0,Towers with Radar,WE,06/2016,LAS ,30598.0,1922.0,2783.0,46.0,35349.0,25.0,37.0,190.0,7.0,259.0,0.0,0.0,0.0,AWP,NV,,49128.0,1.0,10864.0,395.0,30.0,11290.0,0.0,1466.0,758.0,6.0,2230.0
2856,LAS,2016,7,0.0,0.0,1.0,0,1.0,1.0,Tower,46411.0,Towers with Radar,WE,07/2016,LAS ,30902.0,2064.0,2804.0,42.0,35812.0,25.0,39.0,195.0,8.0,267.0,0.0,0.0,0.0,AWP,NV,,49162.0,1.0,10193.0,392.0,13.0,10599.0,0.0,1689.0,787.0,8.0,2484.0
2857,LAS,2016,11,0.0,0.0,2.0,0,2.0,2.0,Tower,42932.0,Towers with Radar,WE,11/2016,LAS ,29102.0,2170.0,2989.0,65.0,34326.0,20.0,30.0,123.0,,175.0,0.0,0.0,0.0,AWP,NV,,44965.0,,8228.0,340.0,26.0,8606.0,,1230.0,611.0,17.0,1858.0
2858,LAS,2017,1,0.0,0.0,1.0,0,1.0,1.0,Tower,42822.0,Towers with Radar,WE,01/2017,LAS ,29840.0,2401.0,3617.0,36.0,35894.0,12.0,53.0,199.0,,270.0,0.0,0.0,0.0,AWP,NV,,44769.0,,6640.0,272.0,16.0,6928.0,,1129.0,534.0,14.0,1677.0
2859,LAS,2017,2,0.0,1.0,1.0,0,2.0,2.0,Tower,38832.0,Towers with Radar,WE,02/2017,LAS ,26694.0,2147.0,3031.0,58.0,31930.0,2.0,51.0,237.0,,297.0,0.0,0.0,0.0,AWP,NV,,41068.0,,6596.0,273.0,33.0,6902.0,,1301.0,610.0,28.0,1939.0
2860,LAS,2017,6,0.0,0.0,1.0,0,1.0,1.0,Tower,46932.0,Towers with Radar,WE,06/2017,LAS ,30933.0,2107.0,2700.0,68.0,35808.0,24.0,35.0,177.0,,242.0,0.0,0.0,0.0,AWP,NV,,49550.0,,10700.0,376.0,48.0,11124.0,,1652.0,712.0,12.0,2376.0
2861,LAS,2017,9,1.0,0.0,1.0,0,2.0,2.0,Tower,47204.0,Towers with Radar,WE,09/2017,LAS ,30012.0,2513.0,3148.0,54.0,35727.0,12.0,37.0,147.0,,205.0,0.0,0.0,0.0,AWP,NV,,49600.0,,10996.0,453.0,28.0,11477.0,,1433.0,732.0,26.0,2191.0
2862,LAS,2018,5,0.0,0.0,1.0,0,1.0,1.0,Tower,49185.0,Towers with Radar,WE,05/2018,LAS ,31564.0,2775.0,3696.0,51.0,38086.0,16.0,58.0,265.0,,353.0,0.0,0.0,0.0,AWP,NV,,51657.0,,10744.0,331.0,23.0,11099.0,,1403.0,699.0,17.0,2119.0
2863,LAS,2018,6,0.0,0.0,1.0,0,1.0,1.0,Tower,45084.0,Towers with Radar,WE,06/2018,LAS ,31138.0,2258.0,2858.0,71.0,36325.0,19.0,53.0,156.0,,239.0,0.0,0.0,0.0,AWP,NV,,47276.0,,8401.0,311.0,47.0,8759.0,,1290.0,646.0,17.0,1953.0
2864,LAS,2019,8,0.0,0.0,1.0,0,1.0,1.0,Tower,48013.0,Towers with Radar,WE,08/2019,LAS ,32895.0,2795.0,2600.0,42.0,38332.0,21.0,59.0,190.0,4.0,274.0,0.0,0.0,0.0,AWP,NV,,50431.0,4.0,9292.0,361.0,24.0,9681.0,0.0,1349.0,777.0,18.0,2144.0
2865,LAX,1988,1,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,LAX,1988,3,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,LAX,1988,4,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,LAX,1988,6,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,LAX,1988,7,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,LAX,1988,8,0.0,0.0,3.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,LAX,1988,10,0.0,0.0,3.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,LAX,1988,12,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,LAX,1989,1,0.0,1.0,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874,LAX,1989,2,0.0,0.0,2.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,LAX,1989,3,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,LAX,1989,4,0.0,1.0,2.0,1,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,LAX,1989,5,1.0,0.0,2.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,LAX,1989,8,0.0,0.0,1.0,0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,LAX,1989,9,0.0,1.0,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,LAX,1989,11,0.0,0.0,1.0,0,1.0,1.0,Tower,52975.0,Combined TRACON & Tower with Radar,WE,11/1989,LAX ,34346.0,12179.0,3045.0,265.0,49835.0,0.0,2.0,1064.0,18.0,1084.0,510.0,73.0,583.0,AWP,CA,,54059.0,1411.0,348.0,750.0,48.0,2557.0,0.0,0.0,0.0,0.0,0.0
2881,LAX,1990,2,1.0,0.0,4.0,1,5.0,4.0,Tower,52039.0,Combined TRACON & Tower with Radar,WE,02/1990,LAX ,31753.0,12499.0,3070.0,307.0,47629.0,0.0,0.0,0.0,0.0,0.0,2826.0,38.0,2864.0,AWP,CA,,52039.0,682.0,261.0,518.0,85.0,1546.0,0.0,0.0,0.0,0.0,0.0
2882,LAX,1990,3,0.0,0.0,1.0,0,1.0,1.0,Tower,55343.0,Combined TRACON & Tower with Radar,WE,03/1990,LAX ,36122.0,13667.0,3264.0,292.0,53345.0,0.0,0.0,0.0,0.0,0.0,456.0,4.0,460.0,AWP,CA,,55343.0,699.0,323.0,453.0,63.0,1538.0,0.0,0.0,0.0,0.0,0.0
2883,LAX,1990,4,0.0,1.0,1.0,0,2.0,2.0,Tower,53382.0,Combined TRACON & Tower with Radar,WE,04/1990,LAX ,35076.0,12749.0,3215.0,279.0,51319.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,505.0,AWP,CA,,53382.0,752.0,509.0,240.0,57.0,1558.0,0.0,0.0,0.0,0.0,0.0
2884,LAX,1990,8,2.0,0.0,2.0,2,4.0,2.0,Tower,61846.0,Combined TRACON & Tower with Radar,WE,08/1990,LAX ,41423.0,15466.0,3791.0,393.0,61073.0,0.0,0.0,0.0,0.0,0.0,554.0,6.0,560.0,AWP,CA,,61846.0,133.0,46.0,11.0,23.0,213.0,0.0,0.0,0.0,0.0,0.0
2885,LAX,1990,10,0.0,0.0,2.0,0,2.0,2.0,Tower,58323.0,Combined TRACON & Tower with Radar,WE,10/1990,LAX ,42356.0,11293.0,3483.0,350.0,57482.0,0.0,0.0,0.0,0.0,0.0,630.0,10.0,640.0,AWP,CA,,58323.0,160.0,36.0,0.0,5.0,201.0,0.0,0.0,0.0,0.0,0.0
2886,LAX,1990,11,0.0,0.0,1.0,0,1.0,1.0,Tower,56072.0,Combined TRACON & Tower with Radar,WE,11/1990,LAX ,36358.0,14179.0,3271.0,269.0,54077.0,0.0,0.0,0.0,0.0,0.0,440.0,10.0,450.0,AWP,CA,,56072.0,655.0,241.0,525.0,124.0,1545.0,0.0,0.0,0.0,0.0,0.0
2887,LAX,1991,2,0.0,2.0,1.0,0,3.0,3.0,Tower,47415.0,Combined TRACON & Tower with Radar,WE,02/1991,LAX ,29030.0,12651.0,3009.0,869.0,45559.0,0.0,5.0,1032.0,18.0,1055.0,504.0,2.0,506.0,AWP,CA,,48470.0,493.0,345.0,404.0,108.0,1350.0,0.0,0.0,0.0,0.0,0.0
2888,LAX,1991,3,0.0,0.0,1.0,0,1.0,1.0,Tower,53602.0,Combined TRACON & Tower with Radar,WE,03/1991,LAX ,32770.0,15385.0,2998.0,831.0,51984.0,0.0,39.0,1379.0,77.0,1495.0,510.0,10.0,520.0,AWP,CA,,55097.0,485.0,281.0,217.0,115.0,1098.0,0.0,0.0,0.0,0.0,0.0
2889,LAX,1991,4,0.0,0.0,1.0,0,1.0,1.0,Tower,53828.0,Combined TRACON & Tower with Radar,WE,04/1991,LAX ,32220.0,15377.0,3605.0,1034.0,52236.0,0.0,36.0,1439.0,28.0,1503.0,556.0,2.0,558.0,AWP,CA,,55331.0,411.0,276.0,257.0,90.0,1034.0,0.0,0.0,0.0,0.0,0.0
2890,LAX,1991,5,0.0,0.0,1.0,0,1.0,1.0,Tower,55223.0,Combined TRACON & Tower with Radar,WE,05/1991,LAX ,33307.0,15825.0,3616.0,1024.0,53772.0,0.0,10.0,1384.0,31.0,1425.0,570.0,10.0,580.0,AWP,CA,,56648.0,325.0,251.0,234.0,61.0,871.0,0.0,0.0,0.0,0.0,0.0
2891,LAX,1991,7,1.0,0.0,2.0,1,3.0,2.0,Tower,57988.0,Combined TRACON & Tower with Radar,WE,07/1991,LAX ,35299.0,15579.0,3517.0,1006.0,55401.0,0.0,8.0,1135.0,22.0,1165.0,384.0,2.0,386.0,AWP,CA,,59153.0,454.0,404.0,1136.0,207.0,2201.0,0.0,0.0,0.0,0.0,0.0
2892,LAX,1991,8,2.0,0.0,3.0,1,5.0,4.0,Tower,58634.0,Combined TRACON & Tower with Radar,WE,08/1991,LAX ,35627.0,15771.0,3609.0,1097.0,56104.0,0.0,21.0,1254.0,14.0,1289.0,428.0,6.0,434.0,AWP,CA,,59923.0,390.0,413.0,1126.0,167.0,2096.0,0.0,0.0,0.0,0.0,0.0
2893,LAX,1991,9,0.0,0.0,1.0,0,1.0,1.0,Tower,54407.0,Combined TRACON & Tower with Radar,WE,09/1991,LAX ,31872.0,14570.0,3136.0,900.0,50478.0,0.0,13.0,1072.0,13.0,1098.0,420.0,0.0,420.0,AWP,CA,,55505.0,1040.0,1212.0,1014.0,243.0,3509.0,0.0,0.0,0.0,0.0,0.0
2894,LAX,1991,11,0.0,0.0,2.0,0,2.0,2.0,Tower,54351.0,Combined TRACON & Tower with Radar,WE,11/1991,LAX ,32243.0,15523.0,3287.0,954.0,52007.0,0.0,5.0,1132.0,26.0,1163.0,310.0,4.0,314.0,AWP,CA,,55514.0,342.0,397.0,1118.0,173.0,2030.0,0.0,0.0,0.0,0.0,0.0
2895,LAX,1991,12,0.0,0.0,2.0,0,2.0,2.0,Tower,56060.0,Combined TRACON & Tower with Radar,WE,12/1991,LAX ,33728.0,16081.0,2730.0,784.0,53323.0,0.0,10.0,995.0,14.0,1019.0,234.0,0.0,234.0,AWP,CA,,57079.0,650.0,449.0,1225.0,179.0,2503.0,0.0,0.0,0.0,0.0,0.0
2896,LAX,1992,1,0.0,0.0,3.0,0,3.0,3.0,Tower,57231.0,Combined TRACON & Tower with Radar,WE,01/1992,LAX ,33417.0,16700.0,3271.0,845.0,54233.0,0.0,3.0,1275.0,39.0,1317.0,390.0,4.0,394.0,AWP,CA,,58548.0,513.0,402.0,1469.0,220.0,2604.0,0.0,0.0,0.0,0.0,0.0
2897,LAX,1992,2,0.0,0.0,1.0,0,1.0,1.0,Tower,51971.0,Combined TRACON & Tower with Radar,WE,02/1992,LAX ,30504.0,14717.0,3682.0,863.0,49766.0,0.0,1.0,943.0,16.0,960.0,833.0,6.0,839.0,AWP,CA,,52931.0,642.0,293.0,296.0,135.0,1366.0,0.0,0.0,0.0,0.0,0.0
2898,LAX,1992,5,1.0,0.0,1.0,1,2.0,1.0,Tower,56931.0,Combined TRACON & Tower with Radar,WE,05/1992,LAX ,32541.0,15304.0,4057.0,1167.0,53069.0,0.0,0.0,1974.0,137.0,2111.0,2256.0,72.0,2328.0,AWP,CA,,59042.0,449.0,506.0,470.0,109.0,1534.0,0.0,0.0,0.0,0.0,0.0
2899,LAX,1992,6,0.0,0.0,2.0,0,2.0,2.0,Tower,58164.0,Combined TRACON & Tower with Radar,WE,06/1992,LAX ,34248.0,15879.0,3776.0,1080.0,54983.0,0.0,0.0,1337.0,22.0,1359.0,2032.0,48.0,2080.0,AWP,CA,,59523.0,351.0,340.0,321.0,89.0,1101.0,0.0,0.0,0.0,0.0,0.0
2900,LAX,1992,7,2.0,0.0,2.0,1,4.0,3.0,Tower,59355.0,Combined TRACON & Tower with Radar,WE,07/1992,LAX ,35789.0,16151.0,3439.0,1061.0,56440.0,0.0,1.0,1256.0,24.0,1281.0,2008.0,36.0,2044.0,AWP,CA,,60636.0,339.0,276.0,176.0,80.0,871.0,0.0,0.0,0.0,0.0,0.0
2901,LAX,1992,8,1.0,0.0,2.0,1,3.0,2.0,Tower,60536.0,Combined TRACON & Tower with Radar,WE,08/1992,LAX ,36165.0,16499.0,3675.0,1100.0,57439.0,0.0,0.0,1231.0,33.0,1264.0,1776.0,62.0,1838.0,AWP,CA,,61800.0,463.0,290.0,436.0,70.0,1259.0,0.0,0.0,0.0,0.0,0.0
2902,LAX,1992,11,0.0,0.0,2.0,0,2.0,2.0,Tower,55255.0,Combined TRACON & Tower with Radar,WE,11/1992,LAX ,31680.0,14729.0,4122.0,954.0,51485.0,0.0,0.0,1098.0,23.0,1121.0,707.0,18.0,725.0,AWP,CA,,56376.0,1165.0,836.0,852.0,192.0,3045.0,0.0,0.0,0.0,0.0,0.0
2903,LAX,1993,1,0.0,0.0,1.0,0,1.0,1.0,Tower,54948.0,Combined TRACON & Tower with Radar,WE,01/1993,LAX ,33646.0,13782.0,3107.0,651.0,51186.0,0.0,3.0,864.0,27.0,894.0,648.0,26.0,674.0,AWP,CA,,55842.0,1078.0,1192.0,628.0,190.0,3088.0,0.0,0.0,0.0,0.0,0.0
2904,LAX,1993,2,0.0,0.0,2.0,0,2.0,2.0,Tower,51090.0,Combined TRACON & Tower with Radar,WE,02/1993,LAX ,30664.0,13400.0,3354.0,756.0,48174.0,0.0,8.0,1021.0,21.0,1050.0,2.0,0.0,2.0,AWP,CA,,52140.0,1108.0,978.0,630.0,198.0,2914.0,0.0,0.0,0.0,0.0,0.0
2905,LAX,1993,3,0.0,0.0,1.0,0,1.0,1.0,Tower,57155.0,Combined TRACON & Tower with Radar,WE,03/1993,LAX ,34362.0,15566.0,3654.0,1008.0,54590.0,0.0,5.0,1096.0,34.0,1135.0,24.0,0.0,24.0,AWP,CA,,58290.0,1104.0,925.0,347.0,165.0,2541.0,0.0,0.0,0.0,0.0,0.0
2906,LAX,1993,4,1.0,0.0,2.0,1,3.0,2.0,Tower,56882.0,Combined TRACON & Tower with Radar,WE,04/1993,LAX ,34466.0,15297.0,3544.0,988.0,54295.0,0.0,12.0,1198.0,50.0,1260.0,60.0,0.0,60.0,AWP,CA,,58142.0,1084.0,1006.0,266.0,171.0,2527.0,0.0,0.0,0.0,0.0,0.0
2907,LAX,1993,5,0.0,0.0,1.0,0,1.0,1.0,Tower,57681.0,Combined TRACON & Tower with Radar,WE,05/1993,LAX ,35693.0,15471.0,3106.0,905.0,55175.0,0.0,0.0,1193.0,35.0,1228.0,18.0,2.0,20.0,AWP,CA,,58909.0,1067.0,1098.0,160.0,161.0,2486.0,0.0,0.0,0.0,0.0,0.0
2908,LAX,1993,8,0.0,1.0,2.0,0,3.0,3.0,Tower,60921.0,Combined TRACON & Tower with Radar,WE,08/1993,LAX ,33624.0,19496.0,3579.0,1120.0,57819.0,0.0,17.0,1180.0,34.0,1231.0,16.0,2.0,18.0,AWP,CA,,62152.0,972.0,1539.0,373.0,200.0,3084.0,0.0,0.0,0.0,0.0,0.0
2909,LAX,1993,10,1.0,0.0,2.0,1,3.0,2.0,Tower,56860.0,Combined TRACON & Tower with Radar,WE,10/1993,LAX ,31460.0,18916.0,3594.0,1336.0,55306.0,0.0,2.0,1193.0,28.0,1223.0,22.0,18.0,40.0,AWP,CA,,58083.0,643.0,361.0,340.0,170.0,1514.0,0.0,0.0,0.0,0.0,0.0
2910,LAX,1994,2,0.0,0.0,1.0,0,1.0,1.0,Tower,50761.0,Combined TRACON & Tower with Radar,WE,02/1994,LAX ,29376.0,15667.0,3278.0,1102.0,49423.0,0.0,5.0,1070.0,33.0,1108.0,8.0,4.0,12.0,AWP,CA,,51869.0,569.0,301.0,334.0,122.0,1326.0,0.0,0.0,0.0,0.0,0.0
2911,LAX,1994,3,0.0,0.0,1.0,0,1.0,1.0,Tower,57724.0,Combined TRACON & Tower with Radar,WE,03/1994,LAX ,33521.0,17665.0,3987.0,1229.0,56402.0,0.0,0.0,983.0,42.0,1025.0,12.0,0.0,12.0,AWP,CA,,58749.0,525.0,282.0,342.0,161.0,1310.0,0.0,0.0,0.0,0.0,0.0
2912,LAX,1994,4,1.0,0.0,2.0,1,3.0,2.0,Tower,55244.0,Combined TRACON & Tower with Radar,WE,04/1994,LAX ,32142.0,16671.0,3677.0,1322.0,53812.0,0.0,3.0,992.0,29.0,1024.0,10.0,0.0,10.0,AWP,CA,,56268.0,589.0,404.0,309.0,120.0,1422.0,0.0,0.0,0.0,0.0,0.0
2913,LAX,1994,5,0.0,0.0,1.0,0,1.0,1.0,Tower,57759.0,Combined TRACON & Tower with Radar,WE,05/1994,LAX ,33457.0,17595.0,3868.0,1485.0,56405.0,0.0,5.0,1187.0,35.0,1227.0,4.0,0.0,4.0,AWP,CA,,58986.0,511.0,328.0,348.0,163.0,1350.0,0.0,0.0,0.0,0.0,0.0
2914,LAX,1994,8,0.0,0.0,2.0,0,2.0,2.0,Tower,61533.0,Combined TRACON & Tower with Radar,WE,08/1994,LAX ,36960.0,18502.0,3534.0,1303.0,60299.0,0.0,19.0,1752.0,63.0,1834.0,54.0,14.0,68.0,AWP,CA,,63367.0,423.0,421.0,220.0,102.0,1166.0,0.0,0.0,0.0,0.0,0.0
2915,LAX,1994,10,0.0,0.0,1.0,0,1.0,1.0,Tower,58842.0,Combined TRACON & Tower with Radar,WE,10/1994,LAX ,35670.0,17949.0,2226.0,448.0,56293.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,50.0,AWP,CA,,60616.0,872.0,559.0,732.0,336.0,2499.0,0.0,24.0,1697.0,53.0,1774.0
2916,LAX,1995,1,0.0,0.0,1.0,0,1.0,1.0,Tower,52051.0,Combined TRACON & Tower with Radar,WE,01/1995,LAX ,33387.0,14603.0,1762.0,51.0,49803.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,AWP,CA,,53185.0,814.0,736.0,489.0,201.0,2240.0,0.0,14.0,1092.0,28.0,1134.0
2917,LAX,1995,2,0.0,0.0,1.0,0,1.0,1.0,Tower,54323.0,Combined TRACON & Tower with Radar,WE,02/1995,LAX ,33820.0,15355.0,2324.0,57.0,51556.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,52.0,AWP,CA,,55993.0,999.0,735.0,750.0,231.0,2715.0,0.0,19.0,1579.0,72.0,1670.0
2918,LAX,1995,3,1.0,0.0,0.0,0,1.0,1.0,Tower,58774.0,Combined TRACON & Tower with Radar,WE,03/1995,LAX ,37453.0,16591.0,2408.0,56.0,56508.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,18.0,AWP,CA,,60429.0,933.0,709.0,422.0,184.0,2248.0,24.0,20.0,1496.0,115.0,1655.0
2919,LAX,1995,4,0.0,0.0,1.0,0,1.0,1.0,Tower,58877.0,Combined TRACON & Tower with Radar,WE,04/1995,LAX ,36206.0,16442.0,1337.0,0.0,53985.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,44.0,AWP,CA,,60388.0,1619.0,1928.0,1080.0,221.0,4848.0,0.0,14.0,1429.0,68.0,1511.0
2920,LAX,1995,5,0.0,0.0,2.0,0,2.0,2.0,Tower,62739.0,Combined TRACON & Tower with Radar,WE,05/1995,LAX ,39364.0,19966.0,1368.0,58.0,60756.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,34.0,AWP,CA,,64544.0,641.0,743.0,350.0,215.0,1949.0,22.0,97.0,1607.0,79.0,1805.0
2921,LAX,1995,6,0.0,0.0,1.0,0,1.0,1.0,Tower,62201.0,Combined TRACON & Tower with Radar,WE,06/1995,LAX ,38878.0,20293.0,1295.0,50.0,60516.0,0.0,0.0,0.0,0.0,0.0,86.0,42.0,128.0,AWP,CA,,63972.0,466.0,594.0,363.0,134.0,1557.0,16.0,16.0,1646.0,93.0,1771.0
2922,LAX,1995,7,0.0,1.0,0.0,0,1.0,1.0,Tower,64451.0,Combined TRACON & Tower with Radar,WE,07/1995,LAX ,41339.0,20247.0,1234.0,37.0,62857.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,32.0,AWP,CA,,66523.0,513.0,446.0,435.0,168.0,1562.0,0.0,19.0,1983.0,70.0,2072.0
2923,LAX,1995,9,0.0,0.0,1.0,0,1.0,1.0,Tower,63607.0,Combined TRACON & Tower with Radar,WE,09/1995,LAX ,40052.0,20056.0,1967.0,190.0,62265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AWP,CA,,65987.0,295.0,341.0,481.0,225.0,1342.0,8.0,41.0,2224.0,107.0,2380.0
2924,LAX,1995,11,0.0,0.0,2.0,0,2.0,2.0,Tower,60959.0,Combined TRACON & Tower with Radar,WE,11/1995,LAX ,38976.0,18416.0,1544.0,56.0,58992.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,AWP,CA,,62539.0,764.0,565.0,486.0,142.0,1957.0,0.0,11.0,1528.0,41.0,1580.0
2925,LAX,1995,12,0.0,0.0,1.0,0,1.0,1.0,Tower,62359.0,Combined TRACON & Tower with Radar,WE,12/1995,LAX ,40402.0,18737.0,1217.0,50.0,60406.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,60.0,AWP,CA,,63618.0,781.0,545.0,429.0,138.0,1893.0,0.0,6.0,1208.0,45.0,1259.0
2926,LAX,1996,1,0.0,0.0,2.0,0,2.0,2.0,Tower,62488.0,Combined TRACON & Tower with Radar,WE,01/1996,LAX ,39259.0,19940.0,1401.0,64.0,60664.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,62.0,AWP,CA,,64004.0,500.0,337.0,668.0,257.0,1762.0,0.0,1.0,1422.0,93.0,1516.0
2927,LAX,1996,5,0.0,2.0,0.0,0,2.0,2.0,Tower,65117.0,Combined TRACON & Tower with Radar,WE,05/1996,LAX ,41818.0,20079.0,1553.0,54.0,63504.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,AWP,CA,,67191.0,417.0,347.0,596.0,243.0,1603.0,0.0,18.0,2007.0,49.0,2074.0
2928,LAX,1996,6,0.0,0.0,1.0,0,1.0,1.0,Tower,63541.0,Combined TRACON & Tower with Radar,WE,06/1996,LAX ,41576.0,18823.0,1526.0,65.0,61990.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,AWP,CA,,65957.0,430.0,365.0,487.0,261.0,1543.0,0.0,43.0,2245.0,128.0,2416.0
2929,LAX,1996,9,0.0,0.0,1.0,0,1.0,1.0,Tower,63920.0,Combined TRACON & Tower with Radar,WE,09/1996,LAX ,41326.0,18320.0,1655.0,46.0,61347.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,AWP,CA,,66031.0,703.0,838.0,757.0,265.0,2563.0,10.0,25.0,1975.0,101.0,2111.0
