,0,abrev,tag,casa_fullform,faa_fullform,iata_fullform,nasa_fullform,hand_fullform2,add_to_realworld_dictionary,add_to_airport,mispelled_word_fix 
mmtw,2,1,neg_nonword,,,,,,,,
uhhhhh,2,1,neg_nonword,,,,,,,,
sibly,2,1,neg_nonword,,,,,,,,
billa,2,1,neg_nonword,,,,,,,,
konzi,2,1,neg_nonword,,,,,,,,
gotby,2,1,neg_nonword,,,,,,,,
ddpi,2,1,neg_nonword,,,,,,,,
airspac,2,1,neg_nonword,,,,,,,,
highjacking,2,1,neg_nonword,,,,,,,,
xzy,2,1,neg_nonword,,,,,,,,
pully,2,1,neg_nonword,,,,,,,,
catskills,2,1,neg_nonword,,,,,,,,
durango,2,1,neg_nonword,,,,,,,,
sifr,2,1,neg_nonword,,,,,,,,
autoctlr,2,1,neg_nonword,,,,,,,,
cooney,2,1,neg_nonword,,,,,,,,
chowe,2,1,neg_nonword,,,,,,,,
webac,2,1,neg_nonword,,,,,,,,
ansug,2,1,neg_nonword,,,,,,,,
mingo,2,1,neg_nonword,,,,,,,,
smithfield,2,1,neg_nonword,,,,,,,,
meira,2,1,neg_nonword,,,,,,,,
offeraed,2,1,neg_nonword,,,,,,,,
hegot,2,1,neg_nonword,,,,,,,,
kerup,2,1,neg_nonword,,,,,,,,
reclimbed,2,1,neg_nonword,,,,,,,,
custer,2,1,neg_nonword,,,,,,,,
refigure,2,1,neg_nonword,,,,,,,,
artsii,2,1,neg_nonword,,,,,,,,
autoflash,2,1,neg_nonword,,,,,,,,
borealis,2,1,neg_nonword,,,,,,,,
bh,2,1,neg_nonword,,,,,,,,
decongest,2,1,neg_nonword,,,,,,,,
hasdo,2,1,neg_nonword,,,,,,,,
sswbound,2,1,neg_nonword,,,,,,,,
noah,2,1,neg_nonword,,,,,,,,
miuke,2,1,neg_nonword,,,,,,,,
suprvs,2,1,neg_nonword,,,,,,,,
underwing,2,1,neg_nonword,,,,,,,,
ransponder,2,1,neg_nonword,,,,,,,,
derubberized,2,1,neg_nonword,,,,,,,,
derubberization,2,1,neg_nonword,,,,,,,,
clintonville,2,1,neg_nonword,,,,,,,,
sufferd,2,1,neg_nonword,,,,,,,,
yucuv,2,1,neg_nonword,,,,,,,,
attenuationof,2,1,neg_nonword,,,,,,,,
roydo,2,1,neg_nonword,,,,,,,,
instructionsfor,2,1,neg_nonword,,,,,,,,
adirus,2,1,neg_nonword,,,,,,,,
atendant,2,1,neg_nonword,,,,,,,,
cahuenga,2,1,neg_nonword,,,,,,,,
resectoring,2,1,neg_nonword,,,,,,,,
nairobi,2,1,neg_nonword,,,,,,,,
peasy,2,1,neg_nonword,,,,,,,,
greni,2,1,neg_nonword,,,,,,,,
lesil,2,1,neg_nonword,,,,,,,,
tebox,2,1,neg_nonword,,,,,,,,
olancha,2,1,neg_nonword,,,,,,,,
elsin,2,1,neg_nonword,,,,,,,,
woodring,2,1,neg_nonword,,,,,,,,
unadvisable,2,1,neg_nonword,,,,,,,,
jabna,2,1,neg_nonword,,,,,,,,
butit,2,1,neg_nonword,,,,,,,,
boosh,2,1,neg_nonword,,,,,,,,
iuuh,2,1,neg_nonword,,,,,,,,
jpu,2,1,neg_nonword,,,,,,,,
manat,2,1,neg_nonword,,,,,,,,
compresser,2,1,neg_nonword,,,,,,,,
gmann,2,1,neg_nonword,,,,,,,,
beeep,2,1,neg_nonword,,,,,,,,
jfx,2,1,neg_nonword,,,,,,,,
shivv,2,1,neg_nonword,,,,,,,,
mosay,2,1,neg_nonword,,,,,,,,
cside,2,1,neg_nonword,,,,,,,,
jerik,2,1,neg_nonword,,,,,,,,
bayzz,2,1,neg_nonword,,,,,,,,
handlings,2,1,neg_nonword,,,,,,,,
fiance,2,1,neg_nonword,,,,,,,,
bbogg,2,1,neg_nonword,,,,,,,,
leeside,2,1,neg_nonword,,,,,,,,
berei,2,1,neg_nonword,,,,,,,,
orogrande,2,1,neg_nonword,,,,,,,,
lightish,2,1,neg_nonword,,,,,,,,
aireserch,2,1,neg_nonword,,,,,,,,
famli,2,1,neg_nonword,,,,,,,,
altscap,2,1,neg_nonword,,,,,,,,
micah,2,1,neg_nonword,,,,,,,,
kcma,2,1,neg_nonword,,,,,,,,
clsoe,2,1,neg_nonword,,,,,,,,
huska,2,1,neg_nonword,,,,,,,,
ebc,2,1,neg_nonword,,,,,,,,
bucco,2,1,neg_nonword,,,,,,,,
poolesville,2,1,neg_nonword,,,,,,,,
dickerson,2,1,neg_nonword,,,,,,,,
wardz,2,1,neg_nonword,,,,,,,,
recoordinate,2,1,neg_nonword,,,,,,,,
solco,2,1,neg_nonword,,,,,,,,
radok,2,1,neg_nonword,,,,,,,,
vicente,2,1,neg_nonword,,,,,,,,
diggr,2,1,neg_nonword,,,,,,,,
cebee,2,1,neg_nonword,,,,,,,,
duanesburg,2,1,neg_nonword,,,,,,,,
fixlu,2,1,neg_nonword,,,,,,,,
ckf,2,1,neg_nonword,,,,,,,,
kurtz,2,1,neg_nonword,,,,,,,,
mstrd,2,1,neg_nonword,,,,,,,,
arrinving,2,1,neg_nonword,,,,,,,,
selectorbeen,2,1,neg_nonword,,,,,,,,
pensicola,2,1,neg_nonword,,,,,,,,
podcasts,2,1,neg_nonword,,,,,,,,
checkedmy,2,1,neg_nonword,,,,,,,,
ekimu,2,1,neg_nonword,,,,,,,,
pilotsinnercircle,2,1,neg_nonword,,,,,,,,
resectorization,2,1,neg_nonword,,,,,,,,
contel,2,1,neg_nonword,,,,,,,,
hrner,2,1,neg_nonword,,,,,,,,
xxba,2,1,neg_nonword,,,,,,,,
woodrow,2,1,neg_nonword,,,,,,,,
radds,2,1,neg_nonword,,,,,,,,
reveiwing,2,1,neg_nonword,,,,,,,,
agnal,2,1,neg_nonword,,,,,,,,
otheracft,2,1,neg_nonword,,,,,,,,
airphone,2,1,neg_nonword,,,,,,,,
chowa,2,1,neg_nonword,,,,,,,,
zombi,2,1,neg_nonword,,,,,,,,
britain,2,1,neg_nonword,,,,,,,,
rooth,2,1,neg_nonword,,,,,,,,
coope,2,1,neg_nonword,,,,,,,,
statesville,2,1,neg_nonword,,,,,,,,
lystr,2,1,neg_nonword,,,,,,,,
undistracted,2,1,neg_nonword,,,,,,,,
grannis,2,1,neg_nonword,,,,,,,,
cfj,2,1,neg_nonword,,,,,,,,
halfmoon,2,1,neg_nonword,,,,,,,,
allwork,2,1,neg_nonword,,,,,,,,
pickaway,2,1,neg_nonword,,,,,,,,
csp,2,1,neg_nonword,,,,,,,,
jlens,2,1,neg_nonword,,,,,,,,
valle,2,1,neg_nonword,,,,,,,,
bayjy,2,1,neg_nonword,,,,,,,,
abart,2,1,neg_nonword,,,,,,,,
zerby,2,1,neg_nonword,,,,,,,,
wadap,2,1,neg_nonword,,,,,,,,
moisant,2,1,neg_nonword,,,,,,,,
joseph,2,1,neg_nonword,,,,,,,,
dinge,2,1,neg_nonword,,,,,,,,
bollu,2,1,neg_nonword,,,,,,,,
rumsy,2,1,neg_nonword,,,,,,,,
lilic,2,1,neg_nonword,,,,,,,,
marica,2,1,neg_nonword,,,,,,,,
porto,2,1,neg_nonword,,,,,,,,
rtpr,2,1,neg_nonword,,,,,,,,
portuguese,2,1,neg_nonword,,,,,,,,
shalw,2,1,neg_nonword,,,,,,,,
nonsecured,2,1,neg_nonword,,,,,,,,
fatko,2,1,neg_nonword,,,,,,,,
chaka,2,1,neg_nonword,,,,,,,,
npf,2,1,neg_nonword,,,,,,,,
jalomar,2,1,neg_nonword,,,,,,,,
beechfield,2,1,neg_nonword,,,,,,,,
fuglor,2,1,neg_nonword,,,,,,,,
belair,2,1,neg_nonword,,,,,,,,
pfizer,2,1,neg_nonword,,,,,,,,
koaks,2,1,neg_nonword,,,,,,,,
joesz,2,1,neg_nonword,,,,,,,,
bois,2,1,neg_nonword,,,,,,,,
winnsboro,2,1,neg_nonword,,,,,,,,
skywa,2,1,neg_nonword,,,,,,,,
hess,2,1,neg_nonword,,,,,,,,
lapaz,2,1,neg_nonword,,,,,,,,
werle,2,1,neg_nonword,,,,,,,,
dscnded,2,1,neg_nonword,,,,,,,,
relooking,2,1,neg_nonword,,,,,,,,
bluej,2,1,neg_nonword,,,,,,,,
vhs,2,1,neg_nonword,,,,,,,,
pabba,2,1,neg_nonword,,,,,,,,
mossa,2,1,neg_nonword,,,,,,,,
louby,2,1,neg_nonword,,,,,,,,
autocontroller,2,1,neg_nonword,,,,,,,,
shamokin,2,1,neg_nonword,,,,,,,,
rmbln,2,1,neg_nonword,,,,,,,,
altamont,2,1,neg_nonword,,,,,,,,
opvee,2,1,neg_nonword,,,,,,,,
secov,2,1,neg_nonword,,,,,,,,
xtk,2,1,neg_nonword,,,,,,,,
beckx,2,1,neg_nonword,,,,,,,,
hevvn,2,1,neg_nonword,,,,,,,,
offut,2,1,neg_nonword,,,,,,,,
exurt,2,1,neg_nonword,,,,,,,,
cresco,2,1,neg_nonword,,,,,,,,
brunkendorf,2,1,neg_nonword,,,,,,,,
xceivers,2,1,neg_nonword,,,,,,,,
cye,2,1,neg_nonword,,,,,,,,
socato,2,1,neg_nonword,,,,,,,,
overvoltage,2,1,neg_nonword,,,,,,,,
dt,2,1,neg_nonword,,,,,,,,
cisbu,2,1,neg_nonword,,,,,,,,
jopat,2,1,neg_nonword,,,,,,,,
sulus,2,1,neg_nonword,,,,,,,,
skidpads,2,1,neg_nonword,,,,,,,,
winterization,2,1,neg_nonword,,,,,,,,
inigoes,2,1,neg_nonword,,,,,,,,
imaf,2,1,neg_nonword,,,,,,,,
whibey,2,1,neg_nonword,,,,,,,,
jeryy,2,1,neg_nonword,,,,,,,,
cel,2,1,neg_nonword,,,,,,,,
committment,2,1,neg_nonword,,,,,,,,
dtk,2,1,neg_nonword,,,,,,,,
backgnded,2,1,neg_nonword,,,,,,,,
kawed,2,1,neg_nonword,,,,,,,,
purme,2,1,neg_nonword,,,,,,,,
oshka,2,1,neg_nonword,,,,,,,,
whidby,2,1,neg_nonword,,,,,,,,
zeeland,2,1,neg_nonword,,,,,,,,
lazir,2,1,neg_nonword,,,,,,,,
retrad,2,1,neg_nonword,,,,,,,,
nrx,2,1,neg_nonword,,,,,,,,
cpdc,2,1,neg_nonword,,,,,,,,
recentering,2,1,neg_nonword,,,,,,,,
ncoma,2,1,neg_nonword,,,,,,,,
mozel,2,1,neg_nonword,,,,,,,,
donegal,2,1,neg_nonword,,,,,,,,
boysen,2,1,neg_nonword,,,,,,,,
soney,2,1,neg_nonword,,,,,,,,
rockto,2,1,neg_nonword,,,,,,,,
crabi,2,1,neg_nonword,,,,,,,,
fumbl,2,1,neg_nonword,,,,,,,,
hinderance,2,1,neg_nonword,,,,,,,,
daetn,2,1,neg_nonword,,,,,,,,
mikey,2,1,neg_nonword,,,,,,,,
navey,2,1,neg_nonword,,,,,,,,
minck,2,1,neg_nonword,,,,,,,,
rxxx,2,1,neg_nonword,,,,,,,,
roedo,2,1,neg_nonword,,,,,,,,
autoacquire,2,1,neg_nonword,,,,,,,,
sumie,2,1,neg_nonword,,,,,,,,
bremn,2,1,neg_nonword,,,,,,,,
resultin,2,1,neg_nonword,,,,,,,,
wward,2,1,neg_nonword,,,,,,,,
moveable,2,1,neg_nonword,,,,,,,,
rambln,2,1,neg_nonword,,,,,,,,
warsaw,2,1,neg_nonword,,,,,,,,
marrc,2,1,neg_nonword,,,,,,,,
keane,2,1,neg_nonword,,,,,,,,
bandaid,2,1,neg_nonword,,,,,,,,
clarinda,2,1,neg_nonword,,,,,,,,
patts,2,1,neg_nonword,,,,,,,,
rishe,2,1,neg_nonword,,,,,,,,
rzuko,2,1,neg_nonword,,,,,,,,
transituationion,2,1,neg_nonword,,,,,,,,
hivac,2,1,neg_nonword,,,,,,,,
navas,2,1,neg_nonword,,,,,,,,
jamnn,2,1,neg_nonword,,,,,,,,
gpnpa,2,1,neg_nonword,,,,,,,,
acertained,2,1,neg_nonword,,,,,,,,
wyynn,2,1,neg_nonword,,,,,,,,
ilexy,2,1,neg_nonword,,,,,,,,
durant,2,1,neg_nonword,,,,,,,,
madii,2,1,neg_nonword,,,,,,,,
ktas,2,1,neg_nonword,,,,,,,,
granpa,2,1,neg_nonword,,,,,,,,
oblin,2,1,neg_nonword,,,,,,,,
hirls,2,1,neg_nonword,,,,,,,,
pohll,2,1,neg_nonword,,,,,,,,
rcic,2,1,neg_nonword,,,,,,,,
linedup,2,1,neg_nonword,,,,,,,,
raryo,2,1,neg_nonword,,,,,,,,
ovhd,2,1,neg_nonword,,,,,,,,
arnco,2,1,neg_nonword,,,,,,,,
aland,2,1,neg_nonword,,,,,,,,
danielson,2,1,neg_nonword,,,,,,,,
palma,2,1,neg_nonword,,,,,,,,
tannr,2,1,neg_nonword,,,,,,,,
unconfigured,2,1,neg_nonword,,,,,,,,
dismantler,2,1,neg_nonword,,,,,,,,
vermillion,2,1,neg_nonword,,,,,,,,
andlet,2,1,neg_nonword,,,,,,,,
pices,2,1,neg_nonword,,,,,,,,
mdas,2,1,neg_nonword,,,,,,,,
kempe,2,1,neg_nonword,,,,,,,,
camelback,2,1,neg_nonword,,,,,,,,
golta,2,1,neg_nonword,,,,,,,,
pcifc,2,1,neg_nonword,,,,,,,,
muvba,2,1,neg_nonword,,,,,,,,
kyrie,2,1,neg_nonword,,,,,,,,
huddz,2,1,neg_nonword,,,,,,,,
clmp,2,1,neg_nonword,,,,,,,,
eloit,2,1,neg_nonword,,,,,,,,
kedix,2,1,neg_nonword,,,,,,,,
rdmis,2,1,neg_nonword,,,,,,,,
jpage,2,1,neg_nonword,,,,,,,,
vrf,2,1,neg_nonword,,,,,,,,
rokme,2,1,neg_nonword,,,,,,,,
yoder,2,1,neg_nonword,,,,,,,,
trak,2,1,neg_nonword,,,,,,,,
yyfx,2,1,neg_nonword,,,,,,,,
arriovs,2,1,neg_nonword,,,,,,,,
hickr,2,1,neg_nonword,,,,,,,,
requirment,2,1,neg_nonword,,,,,,,,
jodur,2,1,neg_nonword,,,,,,,,
weges,2,1,neg_nonword,,,,,,,,
abot,2,1,neg_nonword,,,,,,,,
marcellus,2,1,neg_nonword,,,,,,,,
messi,2,1,neg_nonword,,,,,,,,
brwnz,2,1,neg_nonword,,,,,,,,
podunk,2,1,neg_nonword,,,,,,,,
bvrly,2,1,neg_nonword,,,,,,,,
coyne,2,1,neg_nonword,,,,,,,,
frdmn,2,1,neg_nonword,,,,,,,,
tcasiii,2,1,neg_nonword,,,,,,,,
omsum,2,1,neg_nonword,,,,,,,,
kaile,2,1,neg_nonword,,,,,,,,
ftr,2,1,neg_nonword,,,,,,,,
oknight,2,1,neg_nonword,,,,,,,,
keenr,2,1,neg_nonword,,,,,,,,
ashboro,2,1,neg_nonword,,,,,,,,
signoffs,2,1,neg_nonword,,,,,,,,
astrodome,2,1,neg_nonword,,,,,,,,
moram,2,1,neg_nonword,,,,,,,,
enivy,2,1,neg_nonword,,,,,,,,
techinicians,2,1,neg_nonword,,,,,,,,
keepm,2,1,neg_nonword,,,,,,,,
beaty,2,1,neg_nonword,,,,,,,,
mazatlan,2,1,neg_nonword,,,,,,,,
evreux,2,1,neg_nonword,,,,,,,,
winterhaven,2,1,neg_nonword,,,,,,,,
xfool,2,1,neg_nonword,,,,,,,,
horto,2,1,neg_nonword,,,,,,,,
zatar,2,1,neg_nonword,,,,,,,,
cpldc,2,1,neg_nonword,,,,,,,,
seedo,2,1,neg_nonword,,,,,,,,
castering,2,1,neg_nonword,,,,,,,,
mdts,2,1,neg_nonword,,,,,,,,
karme,2,1,neg_nonword,,,,,,,,
homee,2,1,neg_nonword,,,,,,,,
bogata,2,1,neg_nonword,,,,,,,,
thrusted,2,1,neg_nonword,,,,,,,,
yxxx,2,1,neg_nonword,,,,,,,,
nontowered,2,1,neg_nonword,,,,,,,,
uttr,2,1,neg_nonword,,,,,,,,
ionia,2,1,neg_nonword,,,,,,,,
dappa,2,1,neg_nonword,,,,,,,,
jfund,2,1,neg_nonword,,,,,,,,
circleville,2,1,neg_nonword,,,,,,,,
hayez,2,1,neg_nonword,,,,,,,,
holmesville,2,1,neg_nonword,,,,,,,,
concorde,2,1,neg_nonword,,,,,,,,
nxxxab,2,1,neg_nonword,,,,,,,,
giddings,2,1,neg_nonword,,,,,,,,
lamentin,2,1,neg_nonword,,,,,,,,
darnes,2,1,neg_nonword,,,,,,,,
kugln,2,1,neg_nonword,,,,,,,,
obban,2,1,neg_nonword,,,,,,,,
rws,2,1,neg_nonword,,,,,,,,
greti,2,1,neg_nonword,,,,,,,,
abgd,2,1,neg_nonword,,,,,,,,
achoz,2,1,neg_nonword,,,,,,,,
thumbwheel,2,1,neg_nonword,,,,,,,,
rodan,2,1,neg_nonword,,,,,,,,
aples,2,1,neg_nonword,,,,,,,,
xbc,2,1,neg_nonword,,,,,,,,
mmxl,2,1,neg_nonword,,,,,,,,
loadshed,2,1,neg_nonword,,,,,,,,
waikapu,2,1,neg_nonword,,,,,,,,
gzila,2,1,neg_nonword,,,,,,,,
napto,2,1,neg_nonword,,,,,,,,
dewitt,2,1,neg_nonword,,,,,,,,
clds,2,1,neg_nonword,,,,,,,,
sadf,2,1,neg_nonword,,,,,,,,
medcom,2,1,neg_nonword,,,,,,,,
eurocoupe,2,1,neg_nonword,,,,,,,,
aquino,2,1,neg_nonword,,,,,,,,
ninoy,2,1,neg_nonword,,,,,,,,
rhine,2,1,neg_nonword,,,,,,,,
gasolator,2,1,neg_nonword,,,,,,,,
langley,2,1,neg_nonword,,,,,,,,
uninterruptible,2,1,neg_nonword,,,,,,,,
maaay,2,1,neg_nonword,,,,,,,,
rbbit,2,1,neg_nonword,,,,,,,,
scotts,2,1,neg_nonword,,,,,,,,
yonut,2,1,neg_nonword,,,,,,,,
mcdus,2,1,neg_nonword,,,,,,,,
cejay,2,1,neg_nonword,,,,,,,,
ewrt,2,1,neg_nonword,,,,,,,,
relatch,2,1,neg_nonword,,,,,,,,
wasco,2,1,neg_nonword,,,,,,,,
zlin,2,1,neg_nonword,,,,,,,,
cavitation,2,1,neg_nonword,,,,,,,,
zambo,2,1,neg_nonword,,,,,,,,
phil,2,1,neg_nonword,,,,,,,,
ducxs,2,1,neg_nonword,,,,,,,,
carot,2,1,neg_nonword,,,,,,,,
newrk,2,1,neg_nonword,,,,,,,,
lynn,2,1,neg_nonword,,,,,,,,
abcxy,2,1,neg_nonword,,,,,,,,
duxbury,2,1,neg_nonword,,,,,,,,
reenforce,2,1,neg_nonword,,,,,,,,
gillette,2,1,neg_nonword,,,,,,,,
cyprs,2,1,neg_nonword,,,,,,,,
existance,2,1,neg_nonword,,,,,,,,
tdf,2,1,neg_nonword,,,,,,,,
thisflt,2,1,neg_nonword,,,,,,,,
qrg,2,1,neg_nonword,,,,,,,,
rzg,2,1,neg_nonword,,,,,,,,
culvr,2,1,neg_nonword,,,,,,,,
knole,2,1,neg_nonword,,,,,,,,
iqk,2,1,neg_nonword,,,,,,,,
outta,2,1,neg_nonword,,,,,,,,
doomy,2,1,neg_nonword,,,,,,,,
involvedin,2,1,neg_nonword,,,,,,,,
cworld,2,1,neg_nonword,,,,,,,,
altimter,2,1,neg_nonword,,,,,,,,
irli,2,1,neg_nonword,,,,,,,,
ivyn,2,1,neg_nonword,,,,,,,,
cusra,2,1,neg_nonword,,,,,,,,
databse,2,1,neg_nonword,,,,,,,,
undotted,2,1,neg_nonword,,,,,,,,
powerline,2,1,neg_nonword,,,,,,,,
schep,2,1,neg_nonword,,,,,,,,
noley,2,1,neg_nonword,,,,,,,,
winta,2,1,neg_nonword,,,,,,,,
childress,2,1,neg_nonword,,,,,,,,
milum,2,1,neg_nonword,,,,,,,,
yackk,2,1,neg_nonword,,,,,,,,
autum,2,1,neg_nonword,,,,,,,,
declutter,2,1,neg_nonword,,,,,,,,
doughnut,2,1,neg_nonword,,,,,,,,
overctled,2,1,neg_nonword,,,,,,,,
savrd,2,1,neg_nonword,,,,,,,,
theairspace,2,1,neg_nonword,,,,,,,,
powerplants,2,1,neg_nonword,,,,,,,,
oneps,2,1,neg_nonword,,,,,,,,
biannuals,2,1,neg_nonword,,,,,,,,
delmarva,2,1,neg_nonword,,,,,,,,
rahway,2,1,neg_nonword,,,,,,,,
tohave,2,1,neg_nonword,,,,,,,,
silverwood,2,1,neg_nonword,,,,,,,,
tiverton,2,1,neg_nonword,,,,,,,,
misbriefed,2,1,neg_nonword,,,,,,,,
fruita,2,1,neg_nonword,,,,,,,,
joglo,2,1,neg_nonword,,,,,,,,
hanuh,2,1,neg_nonword,,,,,,,,
atcr,2,1,neg_nonword,,,,,,,,
kearney,2,1,neg_nonword,,,,,,,,
jemsu,2,1,neg_nonword,,,,,,,,
intrails,2,1,neg_nonword,,,,,,,,
janud,2,1,neg_nonword,,,,,,,,
omoge,2,1,neg_nonword,,,,,,,,
bxyz,2,1,neg_nonword,,,,,,,,
zasky,2,1,neg_nonword,,,,,,,,
newcomerstown,2,1,neg_nonword,,,,,,,,
befg,2,1,neg_nonword,,,,,,,,
zeebo,2,1,neg_nonword,,,,,,,,
vifno,2,1,neg_nonword,,,,,,,,
delcared,2,1,neg_nonword,,,,,,,,
xtalk,2,1,neg_nonword,,,,,,,,
valparasio,2,1,neg_nonword,,,,,,,,
clsik,2,1,neg_nonword,,,,,,,,
rionegro,2,1,neg_nonword,,,,,,,,
stearsman,2,1,neg_nonword,,,,,,,,
fcic,2,1,neg_nonword,,,,,,,,
artaq,2,1,neg_nonword,,,,,,,,
bimba,2,1,neg_nonword,,,,,,,,
fisel,2,1,neg_nonword,,,,,,,,
oscic,2,1,neg_nonword,,,,,,,,
vinse,2,1,neg_nonword,,,,,,,,
forss,2,1,neg_nonword,,,,,,,,
acarsed,2,1,neg_nonword,,,,,,,,
bonke,2,1,neg_nonword,,,,,,,,
sidon,2,1,neg_nonword,,,,,,,,
inay,2,1,neg_nonword,,,,,,,,
lte,2,1,neg_nonword,,,,,,,,
fluti,2,1,neg_nonword,,,,,,,,
mizzo,2,1,neg_nonword,,,,,,,,
armt,2,1,neg_nonword,,,,,,,,
tfe,2,1,neg_nonword,,,,,,,,
cruzr,2,1,neg_nonword,,,,,,,,
qtz,2,1,neg_nonword,,,,,,,,
husar,2,1,neg_nonword,,,,,,,,
topan,2,1,neg_nonword,,,,,,,,
kelen,2,1,neg_nonword,,,,,,,,
zyz,2,1,neg_nonword,,,,,,,,
mediterranean,2,1,neg_nonword,,,,,,,,
intructed,2,1,neg_nonword,,,,,,,,
birle,2,1,neg_nonword,,,,,,,,
hoxil,2,1,neg_nonword,,,,,,,,
kmlg,2,1,neg_nonword,,,,,,,,
nayib,2,1,neg_nonword,,,,,,,,
brant,2,1,neg_nonword,,,,,,,,
klowd,2,1,neg_nonword,,,,,,,,
judgementm,2,1,neg_nonword,,,,,,,,
frogger,2,1,neg_nonword,,,,,,,,
klbs,2,1,neg_nonword,,,,,,,,
sequim,2,1,neg_nonword,,,,,,,,
jelo,2,1,neg_nonword,,,,,,,,
ftc,2,1,neg_nonword,,,,,,,,
pawnee,2,1,neg_nonword,,,,,,,,
westbury,2,1,neg_nonword,,,,,,,,
shepard,2,1,neg_nonword,,,,,,,,
awdad,2,1,neg_nonword,,,,,,,,
guxun,2,1,neg_nonword,,,,,,,,
pauma,2,1,neg_nonword,,,,,,,,
ossaj,2,1,neg_nonword,,,,,,,,
vcsh,2,1,neg_nonword,,,,,,,,
onziq,2,1,neg_nonword,,,,,,,,
marthas,2,1,neg_nonword,,,,,,,,
henri,2,1,neg_nonword,,,,,,,,
wulfe,2,1,neg_nonword,,,,,,,,
sony,2,1,neg_nonword,,,,,,,,
supe,2,1,neg_nonword,,,,,,,,
cappy,2,1,neg_nonword,,,,,,,,
sundance,2,1,neg_nonword,,,,,,,,
smithville,2,1,neg_nonword,,,,,,,,
highspeed,2,1,neg_nonword,,,,,,,,
danda,2,1,neg_nonword,,,,,,,,
takoe,2,1,neg_nonword,,,,,,,,
downtrack,2,1,neg_nonword,,,,,,,,
honib,2,1,neg_nonword,,,,,,,,
stell,2,1,neg_nonword,,,,,,,,
hch,2,1,neg_nonword,,,,,,,,
fredericksburg,2,1,neg_nonword,,,,,,,,
uplinks,2,1,neg_nonword,,,,,,,,
yacking,2,1,neg_nonword,,,,,,,,
istr,2,1,neg_nonword,,,,,,,,
underperforming,2,1,neg_nonword,,,,,,,,
mollala,2,1,neg_nonword,,,,,,,,
tevon,2,1,neg_nonword,,,,,,,,
rcvd,2,1,neg_nonword,,,,,,,,
cndel,2,1,neg_nonword,,,,,,,,
wellsville,1,1,neg_nonword,,,,,,,,
shoers,1,1,neg_nonword,,,,,,,,
belmar,1,1,neg_nonword,,,,,,,,
toluk,1,1,neg_nonword,,,,,,,,
avis,1,1,neg_nonword,,,,,,,,
switchovers,1,1,neg_nonword,,,,,,,,
seaco,1,1,neg_nonword,,,,,,,,
acrplt,1,1,neg_nonword,,,,,,,,
lwas,1,1,neg_nonword,,,,,,,,
quadrantal,1,1,neg_nonword,,,,,,,,
firebird,1,1,neg_nonword,,,,,,,,
cnaby,1,1,neg_nonword,,,,,,,,
recomply,1,1,neg_nonword,,,,,,,,
erronoeus,1,1,neg_nonword,,,,,,,,
cabba,1,1,neg_nonword,,,,,,,,
bothright,1,1,neg_nonword,,,,,,,,
corssing,1,1,neg_nonword,,,,,,,,
challeneged,1,1,neg_nonword,,,,,,,,
experiensce,1,1,neg_nonword,,,,,,,,
gth,1,1,neg_nonword,,,,,,,,
abuck,1,1,neg_nonword,,,,,,,,
qtys,1,1,neg_nonword,,,,,,,,
heavn,1,1,neg_nonword,,,,,,,,
moode,1,1,neg_nonword,,,,,,,,
ensheim,1,1,neg_nonword,,,,,,,,
desmond,1,1,neg_nonword,,,,,,,,
multpile,1,1,neg_nonword,,,,,,,,
morro,1,1,neg_nonword,,,,,,,,
ibnt,1,1,neg_nonword,,,,,,,,
boshm,1,1,neg_nonword,,,,,,,,
misnavigated,1,1,neg_nonword,,,,,,,,
windstream,1,1,neg_nonword,,,,,,,,
klut,1,1,neg_nonword,,,,,,,,
gleem,1,1,neg_nonword,,,,,,,,
coldwater,1,1,neg_nonword,,,,,,,,
odals,1,1,neg_nonword,,,,,,,,
enola,1,1,neg_nonword,,,,,,,,
reley,1,1,neg_nonword,,,,,,,,
sectos,1,1,neg_nonword,,,,,,,,
arguementative,1,1,neg_nonword,,,,,,,,
rechargers,1,1,neg_nonword,,,,,,,,
respooled,1,1,neg_nonword,,,,,,,,
vvf,1,1,neg_nonword,,,,,,,,
groved,1,1,neg_nonword,,,,,,,,
kendallville,1,1,neg_nonword,,,,,,,,
sringville,1,1,neg_nonword,,,,,,,,
encroahing,1,1,neg_nonword,,,,,,,,
amrvi,1,1,neg_nonword,,,,,,,,
rso,1,1,neg_nonword,,,,,,,,
todas,1,1,neg_nonword,,,,,,,,
santos,1,1,neg_nonword,,,,,,,,
panamanian,1,1,neg_nonword,,,,,,,,
disengge,1,1,neg_nonword,,,,,,,,
engel,1,1,neg_nonword,,,,,,,,
departin,1,1,neg_nonword,,,,,,,,
feo,1,1,neg_nonword,,,,,,,,
vicci,1,1,neg_nonword,,,,,,,,
hku,1,1,neg_nonword,,,,,,,,
spoolup,1,1,neg_nonword,,,,,,,,
coffield,1,1,neg_nonword,,,,,,,,
zf,1,1,neg_nonword,,,,,,,,
claye,1,1,neg_nonword,,,,,,,,
emeregncy,1,1,neg_nonword,,,,,,,,
qna,1,1,neg_nonword,,,,,,,,
ucd,1,1,neg_nonword,,,,,,,,
dnt,1,1,neg_nonword,,,,,,,,
minimumr,1,1,neg_nonword,,,,,,,,
presummed,1,1,neg_nonword,,,,,,,,
winterstorm,1,1,neg_nonword,,,,,,,,
mages,1,1,neg_nonword,,,,,,,,
